m,signature_id,signature_version,has_odd_predecessor,odd_predecessor,even_cell_lower,even_cell_upper,even_cell_size,balanced_ternary_reference,validation_status
548,v1_occupancy:1,v1_occupancy,1,67,300304,301400,549,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1,-1,1",ok
548,"v2_type:0,1",v2_type,1,67,300304,301400,549,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1,-1,1",ok
548,"v3_oddpos:0,1,2",v3_oddpos,1,67,300304,301400,549,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1,-1,1",ok
548,"v4_mod3:0,1,2,2",v4_mod3,1,67,300304,301400,549,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1,-1,1",ok
548,"vB_border:0,1,1,1,0",vB_border,1,67,300304,301400,549,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1,-1,1",ok
548,"vC_valuation:0,0,0,1",vC_valuation,1,67,300304,301400,549,"lsd=-1;jet=-1,0,1,-1;lsd8=-1,0,1,-1,1,-1,1",ok
549,v1_occupancy:0,v1_occupancy,0,,301402,302498,549,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1,-1,1",ok
549,"v2_type:1,0",v2_type,0,,301402,302498,549,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1,-1,1",ok
549,"v3_oddpos:1,0,0",v3_oddpos,0,,301402,302498,549,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1,-1,1",ok
549,"v4_mod3:1,0,0,0",v4_mod3,0,,301402,302498,549,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1,-1,1",ok
549,"vB_border:1,0,-1,-1,1",vB_border,0,,301402,302498,549,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1,-1,1",ok
549,"vC_valuation:2,1,1,0",vC_valuation,0,,301402,302498,549,"lsd=0;jet=0,0,1,-1;lsd8=0,0,1,-1,1,-1,1",ok
550,v1_occupancy:0,v1_occupancy,0,,302500,303600,551,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1,-1,1",ok
550,"v2_type:0,0",v2_type,0,,302500,303600,551,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1,-1,1",ok
550,"v3_oddpos:0,0,0",v3_oddpos,0,,302500,303600,551,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1,-1,1",ok
550,"v4_mod3:0,0,0,1",v4_mod3,0,,302500,303600,551,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1,-1,1",ok
550,"vB_border:0,0,1,1,0",vB_border,0,,302500,303600,551,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1,-1,1",ok
550,"vC_valuation:0,0,0,0",vC_valuation,0,,302500,303600,551,"lsd=1;jet=1,0,1,-1;lsd8=1,0,1,-1,1,-1,1",ok
551,v1_occupancy:0,v1_occupancy,0,,303602,304702,551,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1,-1,1",ok
551,"v2_type:1,0",v2_type,0,,303602,304702,551,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1,-1,1",ok
551,"v3_oddpos:1,0,0",v3_oddpos,0,,303602,304702,551,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1,-1,1",ok
551,"v4_mod3:1,0,0,2",v4_mod3,0,,303602,304702,551,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1,-1,1",ok
551,"vB_border:1,0,-1,-1,1",vB_border,0,,303602,304702,551,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1,-1,1",ok
551,"vC_valuation:1,3,1,0",vC_valuation,0,,303602,304702,551,"lsd=-1;jet=-1,1,1,-1;lsd8=-1,1,1,-1,1,-1,1",ok
552,v1_occupancy:0,v1_occupancy,0,,304704,305808,553,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1,-1,1",ok
552,"v2_type:0,0",v2_type,0,,304704,305808,553,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1,-1,1",ok
552,"v3_oddpos:0,0,0",v3_oddpos,0,,304704,305808,553,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1,-1,1",ok
552,"v4_mod3:0,0,0,0",v4_mod3,0,,304704,305808,553,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1,-1,1",ok
552,"vB_border:0,0,1,1,0",vB_border,0,,304704,305808,553,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1,-1,1",ok
552,"vC_valuation:0,0,0,0",vC_valuation,0,,304704,305808,553,"lsd=0;jet=0,1,1,-1;lsd8=0,1,1,-1,1,-1,1",ok
553,v1_occupancy:0,v1_occupancy,0,,305810,306914,553,"lsd=1;jet=1,1,1,-1;lsd8=1,1,1,-1,1,-1,1",ok
553,"v2_type:1,0",v2_type,0,,305810,306914,553,"lsd=1;jet=1,1,1,-1;lsd8=1,1,1,-1,1,-1,1",ok
553,"v3_oddpos:1,0,0",v3_oddpos,0,,305810,306914,553,"lsd=1;jet=1,1,1,-1;lsd8=1,1,1,-1,1,-1,1",ok
553,"v4_mod3:1,0,0,1",v4_mod3,0,,305810,306914,553,"lsd=1;jet=1,1,1,-1;lsd8=1,1,1,-1,1,-1,1",ok
553,"vB_border:1,0,-1,-1,1",vB_border,0,,305810,306914,553,"lsd=1;jet=1,1,1,-1;lsd8=1,1,1,-1,1,-1,1",ok
553,"vC_valuation:3,1,1,0",vC_valuation,0,,305810,306914,553,"lsd=1;jet=1,1,1,-1;lsd8=1,1,1,-1,1,-1,1",ok
554,v1_occupancy:0,v1_occupancy,0,,306916,308024,555,"lsd=-1;jet=-1,-1,-1,0;lsd8=-1,-1,-1,0,1,-1,1",ok
554,"v2_type:0,0",v2_type,0,,306916,308024,555,"lsd=-1;jet=-1,-1,-1,0;lsd8=-1,-1,-1,0,1,-1,1",ok
554,"v3_oddpos:0,0,0",v3_oddpos,0,,306916,308024,555,"lsd=-1;jet=-1,-1,-1,0;lsd8=-1,-1,-1,0,1,-1,1",ok
554,"v4_mod3:0,0,0,2",v4_mod3,0,,306916,308024,555,"lsd=-1;jet=-1,-1,-1,0;lsd8=-1,-1,-1,0,1,-1,1",ok
554,"vB_border:0,0,1,1,0",vB_border,0,,306916,308024,555,"lsd=-1;jet=-1,-1,-1,0;lsd8=-1,-1,-1,0,1,-1,1",ok
554,"vC_valuation:0,0,0,0",vC_valuation,0,,306916,308024,555,"lsd=-1;jet=-1,-1,-1,0;lsd8=-1,-1,-1,0,1,-1,1",ok
555,v1_occupancy:0,v1_occupancy,0,,308026,309134,555,"lsd=0;jet=0,-1,-1,0;lsd8=0,-1,-1,0,1,-1,1",ok
555,"v2_type:1,0",v2_type,0,,308026,309134,555,"lsd=0;jet=0,-1,-1,0;lsd8=0,-1,-1,0,1,-1,1",ok
555,"v3_oddpos:1,0,0",v3_oddpos,0,,308026,309134,555,"lsd=0;jet=0,-1,-1,0;lsd8=0,-1,-1,0,1,-1,1",ok
555,"v4_mod3:1,0,0,0",v4_mod3,0,,308026,309134,555,"lsd=0;jet=0,-1,-1,0;lsd8=0,-1,-1,0,1,-1,1",ok
555,"vB_border:1,0,-1,-1,1",vB_border,0,,308026,309134,555,"lsd=0;jet=0,-1,-1,0;lsd8=0,-1,-1,0,1,-1,1",ok
555,"vC_valuation:1,2,1,0",vC_valuation,0,,308026,309134,555,"lsd=0;jet=0,-1,-1,0;lsd8=0,-1,-1,0,1,-1,1",ok
556,v1_occupancy:0,v1_occupancy,0,,309136,310248,557,"lsd=1;jet=1,-1,-1,0;lsd8=1,-1,-1,0,1,-1,1",ok
556,"v2_type:0,0",v2_type,0,,309136,310248,557,"lsd=1;jet=1,-1,-1,0;lsd8=1,-1,-1,0,1,-1,1",ok
556,"v3_oddpos:0,0,0",v3_oddpos,0,,309136,310248,557,"lsd=1;jet=1,-1,-1,0;lsd8=1,-1,-1,0,1,-1,1",ok
556,"v4_mod3:0,0,0,1",v4_mod3,0,,309136,310248,557,"lsd=1;jet=1,-1,-1,0;lsd8=1,-1,-1,0,1,-1,1",ok
556,"vB_border:0,0,1,1,0",vB_border,0,,309136,310248,557,"lsd=1;jet=1,-1,-1,0;lsd8=1,-1,-1,0,1,-1,1",ok
556,"vC_valuation:0,0,0,0",vC_valuation,0,,309136,310248,557,"lsd=1;jet=1,-1,-1,0;lsd8=1,-1,-1,0,1,-1,1",ok
557,v1_occupancy:0,v1_occupancy,0,,310250,311362,557,"lsd=-1;jet=-1,0,-1,0;lsd8=-1,0,-1,0,1,-1,1",ok
557,"v2_type:1,0",v2_type,0,,310250,311362,557,"lsd=-1;jet=-1,0,-1,0;lsd8=-1,0,-1,0,1,-1,1",ok
557,"v3_oddpos:1,0,0",v3_oddpos,0,,310250,311362,557,"lsd=-1;jet=-1,0,-1,0;lsd8=-1,0,-1,0,1,-1,1",ok
557,"v4_mod3:1,0,0,2",v4_mod3,0,,310250,311362,557,"lsd=-1;jet=-1,0,-1,0;lsd8=-1,0,-1,0,1,-1,1",ok
557,"vB_border:1,0,-1,-1,1",vB_border,0,,310250,311362,557,"lsd=-1;jet=-1,0,-1,0;lsd8=-1,0,-1,0,1,-1,1",ok
557,"vC_valuation:2,1,1,0",vC_valuation,0,,310250,311362,557,"lsd=-1;jet=-1,0,-1,0;lsd8=-1,0,-1,0,1,-1,1",ok
558,v1_occupancy:0,v1_occupancy,0,,311364,312480,559,"lsd=0;jet=0,0,-1,0;lsd8=0,0,-1,0,1,-1,1",ok
558,"v2_type:0,0",v2_type,0,,311364,312480,559,"lsd=0;jet=0,0,-1,0;lsd8=0,0,-1,0,1,-1,1",ok
558,"v3_oddpos:0,0,0",v3_oddpos,0,,311364,312480,559,"lsd=0;jet=0,0,-1,0;lsd8=0,0,-1,0,1,-1,1",ok
558,"v4_mod3:0,0,0,0",v4_mod3,0,,311364,312480,559,"lsd=0;jet=0,0,-1,0;lsd8=0,0,-1,0,1,-1,1",ok
558,"vB_border:0,0,1,1,0",vB_border,0,,311364,312480,559,"lsd=0;jet=0,0,-1,0;lsd8=0,0,-1,0,1,-1,1",ok
558,"vC_valuation:0,0,0,0",vC_valuation,0,,311364,312480,559,"lsd=0;jet=0,0,-1,0;lsd8=0,0,-1,0,1,-1,1",ok
559,v1_occupancy:0,v1_occupancy,0,,312482,313598,559,"lsd=1;jet=1,0,-1,0;lsd8=1,0,-1,0,1,-1,1",ok
559,"v2_type:1,0",v2_type,0,,312482,313598,559,"lsd=1;jet=1,0,-1,0;lsd8=1,0,-1,0,1,-1,1",ok
559,"v3_oddpos:1,0,0",v3_oddpos,0,,312482,313598,559,"lsd=1;jet=1,0,-1,0;lsd8=1,0,-1,0,1,-1,1",ok
559,"v4_mod3:1,0,0,1",v4_mod3,0,,312482,313598,559,"lsd=1;jet=1,0,-1,0;lsd8=1,0,-1,0,1,-1,1",ok
559,"vB_border:1,0,-1,-1,1",vB_border,0,,312482,313598,559,"lsd=1;jet=1,0,-1,0;lsd8=1,0,-1,0,1,-1,1",ok
559,"vC_valuation:1,4,1,0",vC_valuation,0,,312482,313598,559,"lsd=1;jet=1,0,-1,0;lsd8=1,0,-1,0,1,-1,1",ok
560,v1_occupancy:0,v1_occupancy,0,,313600,314720,561,"lsd=-1;jet=-1,1,-1,0;lsd8=-1,1,-1,0,1,-1,1",ok
560,"v2_type:0,0",v2_type,0,,313600,314720,561,"lsd=-1;jet=-1,1,-1,0;lsd8=-1,1,-1,0,1,-1,1",ok
560,"v3_oddpos:0,0,0",v3_oddpos,0,,313600,314720,561,"lsd=-1;jet=-1,1,-1,0;lsd8=-1,1,-1,0,1,-1,1",ok
560,"v4_mod3:0,0,0,2",v4_mod3,0,,313600,314720,561,"lsd=-1;jet=-1,1,-1,0;lsd8=-1,1,-1,0,1,-1,1",ok
560,"vB_border:0,0,1,1,0",vB_border,0,,313600,314720,561,"lsd=-1;jet=-1,1,-1,0;lsd8=-1,1,-1,0,1,-1,1",ok
560,"vC_valuation:0,0,0,0",vC_valuation,0,,313600,314720,561,"lsd=-1;jet=-1,1,-1,0;lsd8=-1,1,-1,0,1,-1,1",ok
561,v1_occupancy:0,v1_occupancy,0,,314722,315842,561,"lsd=0;jet=0,1,-1,0;lsd8=0,1,-1,0,1,-1,1",ok
561,"v2_type:1,0",v2_type,0,,314722,315842,561,"lsd=0;jet=0,1,-1,0;lsd8=0,1,-1,0,1,-1,1",ok
561,"v3_oddpos:1,0,0",v3_oddpos,0,,314722,315842,561,"lsd=0;jet=0,1,-1,0;lsd8=0,1,-1,0,1,-1,1",ok
561,"v4_mod3:1,0,0,0",v4_mod3,0,,314722,315842,561,"lsd=0;jet=0,1,-1,0;lsd8=0,1,-1,0,1,-1,1",ok
561,"vB_border:1,0,-1,-1,1",vB_border,0,,314722,315842,561,"lsd=0;jet=0,1,-1,0;lsd8=0,1,-1,0,1,-1,1",ok
561,"vC_valuation:4,1,1,0",vC_valuation,0,,314722,315842,561,"lsd=0;jet=0,1,-1,0;lsd8=0,1,-1,0,1,-1,1",ok
562,v1_occupancy:0,v1_occupancy,0,,315844,316968,563,"lsd=1;jet=1,1,-1,0;lsd8=1,1,-1,0,1,-1,1",ok
562,"v2_type:0,0",v2_type,0,,315844,316968,563,"lsd=1;jet=1,1,-1,0;lsd8=1,1,-1,0,1,-1,1",ok
562,"v3_oddpos:0,0,0",v3_oddpos,0,,315844,316968,563,"lsd=1;jet=1,1,-1,0;lsd8=1,1,-1,0,1,-1,1",ok
562,"v4_mod3:0,0,0,1",v4_mod3,0,,315844,316968,563,"lsd=1;jet=1,1,-1,0;lsd8=1,1,-1,0,1,-1,1",ok
562,"vB_border:0,0,1,1,0",vB_border,0,,315844,316968,563,"lsd=1;jet=1,1,-1,0;lsd8=1,1,-1,0,1,-1,1",ok
562,"vC_valuation:0,0,0,0",vC_valuation,0,,315844,316968,563,"lsd=1;jet=1,1,-1,0;lsd8=1,1,-1,0,1,-1,1",ok
563,v1_occupancy:0,v1_occupancy,0,,316970,318094,563,"lsd=-1;jet=-1,-1,0,0;lsd8=-1,-1,0,0,1,-1,1",ok
563,"v2_type:1,0",v2_type,0,,316970,318094,563,"lsd=-1;jet=-1,-1,0,0;lsd8=-1,-1,0,0,1,-1,1",ok
563,"v3_oddpos:1,0,0",v3_oddpos,0,,316970,318094,563,"lsd=-1;jet=-1,-1,0,0;lsd8=-1,-1,0,0,1,-1,1",ok
563,"v4_mod3:1,0,0,2",v4_mod3,0,,316970,318094,563,"lsd=-1;jet=-1,-1,0,0;lsd8=-1,-1,0,0,1,-1,1",ok
563,"vB_border:1,0,-1,-1,1",vB_border,0,,316970,318094,563,"lsd=-1;jet=-1,-1,0,0;lsd8=-1,-1,0,0,1,-1,1",ok
563,"vC_valuation:1,2,1,0",vC_valuation,0,,316970,318094,563,"lsd=-1;jet=-1,-1,0,0;lsd8=-1,-1,0,0,1,-1,1",ok
564,v1_occupancy:0,v1_occupancy,0,,318096,319224,565,"lsd=0;jet=0,-1,0,0;lsd8=0,-1,0,0,1,-1,1",ok
564,"v2_type:0,0",v2_type,0,,318096,319224,565,"lsd=0;jet=0,-1,0,0;lsd8=0,-1,0,0,1,-1,1",ok
564,"v3_oddpos:0,0,0",v3_oddpos,0,,318096,319224,565,"lsd=0;jet=0,-1,0,0;lsd8=0,-1,0,0,1,-1,1",ok
564,"v4_mod3:0,0,0,0",v4_mod3,0,,318096,319224,565,"lsd=0;jet=0,-1,0,0;lsd8=0,-1,0,0,1,-1,1",ok
564,"vB_border:0,0,1,1,0",vB_border,0,,318096,319224,565,"lsd=0;jet=0,-1,0,0;lsd8=0,-1,0,0,1,-1,1",ok
564,"vC_valuation:0,0,0,0",vC_valuation,0,,318096,319224,565,"lsd=0;jet=0,-1,0,0;lsd8=0,-1,0,0,1,-1,1",ok
565,v1_occupancy:0,v1_occupancy,0,,319226,320354,565,"lsd=1;jet=1,-1,0,0;lsd8=1,-1,0,0,1,-1,1",ok
565,"v2_type:1,0",v2_type,0,,319226,320354,565,"lsd=1;jet=1,-1,0,0;lsd8=1,-1,0,0,1,-1,1",ok
565,"v3_oddpos:1,0,0",v3_oddpos,0,,319226,320354,565,"lsd=1;jet=1,-1,0,0;lsd8=1,-1,0,0,1,-1,1",ok
565,"v4_mod3:1,0,0,1",v4_mod3,0,,319226,320354,565,"lsd=1;jet=1,-1,0,0;lsd8=1,-1,0,0,1,-1,1",ok
565,"vB_border:1,0,-1,-1,1",vB_border,0,,319226,320354,565,"lsd=1;jet=1,-1,0,0;lsd8=1,-1,0,0,1,-1,1",ok
565,"vC_valuation:2,1,1,0",vC_valuation,0,,319226,320354,565,"lsd=1;jet=1,-1,0,0;lsd8=1,-1,0,0,1,-1,1",ok
566,v1_occupancy:0,v1_occupancy,0,,320356,321488,567,"lsd=-1;jet=-1,0,0,0;lsd8=-1,0,0,0,1,-1,1",ok
566,"v2_type:0,0",v2_type,0,,320356,321488,567,"lsd=-1;jet=-1,0,0,0;lsd8=-1,0,0,0,1,-1,1",ok
566,"v3_oddpos:0,0,0",v3_oddpos,0,,320356,321488,567,"lsd=-1;jet=-1,0,0,0;lsd8=-1,0,0,0,1,-1,1",ok
566,"v4_mod3:0,0,0,2",v4_mod3,0,,320356,321488,567,"lsd=-1;jet=-1,0,0,0;lsd8=-1,0,0,0,1,-1,1",ok
566,"vB_border:0,0,1,1,0",vB_border,0,,320356,321488,567,"lsd=-1;jet=-1,0,0,0;lsd8=-1,0,0,0,1,-1,1",ok
566,"vC_valuation:0,0,0,0",vC_valuation,0,,320356,321488,567,"lsd=-1;jet=-1,0,0,0;lsd8=-1,0,0,0,1,-1,1",ok
567,v1_occupancy:0,v1_occupancy,0,,321490,322622,567,"lsd=0;jet=0,0,0,0;lsd8=0,0,0,0,1,-1,1",ok
567,"v2_type:1,0",v2_type,0,,321490,322622,567,"lsd=0;jet=0,0,0,0;lsd8=0,0,0,0,1,-1,1",ok
567,"v3_oddpos:1,0,0",v3_oddpos,0,,321490,322622,567,"lsd=0;jet=0,0,0,0;lsd8=0,0,0,0,1,-1,1",ok
567,"v4_mod3:1,0,0,0",v4_mod3,0,,321490,322622,567,"lsd=0;jet=0,0,0,0;lsd8=0,0,0,0,1,-1,1",ok
567,"vB_border:1,0,-1,-1,1",vB_border,0,,321490,322622,567,"lsd=0;jet=0,0,0,0;lsd8=0,0,0,0,1,-1,1",ok
567,"vC_valuation:1,3,1,0",vC_valuation,0,,321490,322622,567,"lsd=0;jet=0,0,0,0;lsd8=0,0,0,0,1,-1,1",ok
568,v1_occupancy:0,v1_occupancy,0,,322624,323760,569,"lsd=1;jet=1,0,0,0;lsd8=1,0,0,0,1,-1,1",ok
568,"v2_type:0,0",v2_type,0,,322624,323760,569,"lsd=1;jet=1,0,0,0;lsd8=1,0,0,0,1,-1,1",ok
568,"v3_oddpos:0,0,0",v3_oddpos,0,,322624,323760,569,"lsd=1;jet=1,0,0,0;lsd8=1,0,0,0,1,-1,1",ok
568,"v4_mod3:0,0,0,1",v4_mod3,0,,322624,323760,569,"lsd=1;jet=1,0,0,0;lsd8=1,0,0,0,1,-1,1",ok
568,"vB_border:0,0,1,1,0",vB_border,0,,322624,323760,569,"lsd=1;jet=1,0,0,0;lsd8=1,0,0,0,1,-1,1",ok
568,"vC_valuation:0,0,0,0",vC_valuation,0,,322624,323760,569,"lsd=1;jet=1,0,0,0;lsd8=1,0,0,0,1,-1,1",ok
569,v1_occupancy:0,v1_occupancy,0,,323762,324898,569,"lsd=-1;jet=-1,1,0,0;lsd8=-1,1,0,0,1,-1,1",ok
569,"v2_type:1,0",v2_type,0,,323762,324898,569,"lsd=-1;jet=-1,1,0,0;lsd8=-1,1,0,0,1,-1,1",ok
569,"v3_oddpos:1,0,0",v3_oddpos,0,,323762,324898,569,"lsd=-1;jet=-1,1,0,0;lsd8=-1,1,0,0,1,-1,1",ok
569,"v4_mod3:1,0,0,2",v4_mod3,0,,323762,324898,569,"lsd=-1;jet=-1,1,0,0;lsd8=-1,1,0,0,1,-1,1",ok
569,"vB_border:1,0,-1,-1,1",vB_border,0,,323762,324898,569,"lsd=-1;jet=-1,1,0,0;lsd8=-1,1,0,0,1,-1,1",ok
569,"vC_valuation:3,1,1,0",vC_valuation,0,,323762,324898,569,"lsd=-1;jet=-1,1,0,0;lsd8=-1,1,0,0,1,-1,1",ok
570,v1_occupancy:0,v1_occupancy,0,,324900,326040,571,"lsd=0;jet=0,1,0,0;lsd8=0,1,0,0,1,-1,1",ok
570,"v2_type:0,0",v2_type,0,,324900,326040,571,"lsd=0;jet=0,1,0,0;lsd8=0,1,0,0,1,-1,1",ok
570,"v3_oddpos:0,0,0",v3_oddpos,0,,324900,326040,571,"lsd=0;jet=0,1,0,0;lsd8=0,1,0,0,1,-1,1",ok
570,"v4_mod3:0,0,0,0",v4_mod3,0,,324900,326040,571,"lsd=0;jet=0,1,0,0;lsd8=0,1,0,0,1,-1,1",ok
570,"vB_border:0,0,1,1,0",vB_border,0,,324900,326040,571,"lsd=0;jet=0,1,0,0;lsd8=0,1,0,0,1,-1,1",ok
570,"vC_valuation:0,0,0,0",vC_valuation,0,,324900,326040,571,"lsd=0;jet=0,1,0,0;lsd8=0,1,0,0,1,-1,1",ok
571,v1_occupancy:0,v1_occupancy,0,,326042,327182,571,"lsd=1;jet=1,1,0,0;lsd8=1,1,0,0,1,-1,1",ok
571,"v2_type:1,0",v2_type,0,,326042,327182,571,"lsd=1;jet=1,1,0,0;lsd8=1,1,0,0,1,-1,1",ok
571,"v3_oddpos:1,0,0",v3_oddpos,0,,326042,327182,571,"lsd=1;jet=1,1,0,0;lsd8=1,1,0,0,1,-1,1",ok
571,"v4_mod3:1,0,0,1",v4_mod3,0,,326042,327182,571,"lsd=1;jet=1,1,0,0;lsd8=1,1,0,0,1,-1,1",ok
571,"vB_border:1,0,-1,-1,1",vB_border,0,,326042,327182,571,"lsd=1;jet=1,1,0,0;lsd8=1,1,0,0,1,-1,1",ok
571,"vC_valuation:1,2,1,0",vC_valuation,0,,326042,327182,571,"lsd=1;jet=1,1,0,0;lsd8=1,1,0,0,1,-1,1",ok
572,v1_occupancy:0,v1_occupancy,0,,327184,328328,573,"lsd=-1;jet=-1,-1,1,0;lsd8=-1,-1,1,0,1,-1,1",ok
572,"v2_type:0,0",v2_type,0,,327184,328328,573,"lsd=-1;jet=-1,-1,1,0;lsd8=-1,-1,1,0,1,-1,1",ok
572,"v3_oddpos:0,0,0",v3_oddpos,0,,327184,328328,573,"lsd=-1;jet=-1,-1,1,0;lsd8=-1,-1,1,0,1,-1,1",ok
572,"v4_mod3:0,0,0,2",v4_mod3,0,,327184,328328,573,"lsd=-1;jet=-1,-1,1,0;lsd8=-1,-1,1,0,1,-1,1",ok
572,"vB_border:0,0,1,1,0",vB_border,0,,327184,328328,573,"lsd=-1;jet=-1,-1,1,0;lsd8=-1,-1,1,0,1,-1,1",ok
572,"vC_valuation:0,0,0,0",vC_valuation,0,,327184,328328,573,"lsd=-1;jet=-1,-1,1,0;lsd8=-1,-1,1,0,1,-1,1",ok
573,v1_occupancy:1,v1_occupancy,1,69,328330,329474,573,"lsd=0;jet=0,-1,1,0;lsd8=0,-1,1,0,1,-1,1",ok
573,"v2_type:1,1",v2_type,1,69,328330,329474,573,"lsd=0;jet=0,-1,1,0;lsd8=0,-1,1,0,1,-1,1",ok
573,"v3_oddpos:1,1,1",v3_oddpos,1,69,328330,329474,573,"lsd=0;jet=0,-1,1,0;lsd8=0,-1,1,0,1,-1,1",ok
573,"v4_mod3:1,1,1,0",v4_mod3,1,69,328330,329474,573,"lsd=0;jet=0,-1,1,0;lsd8=0,-1,1,0,1,-1,1",ok
573,"vB_border:1,1,-1,-1,1",vB_border,1,69,328330,329474,573,"lsd=0;jet=0,-1,1,0;lsd8=0,-1,1,0,1,-1,1",ok
573,"vC_valuation:2,1,1,1",vC_valuation,1,69,328330,329474,573,"lsd=0;jet=0,-1,1,0;lsd8=0,-1,1,0,1,-1,1",ok
574,v1_occupancy:0,v1_occupancy,0,,329476,330624,575,"lsd=1;jet=1,-1,1,0;lsd8=1,-1,1,0,1,-1,1",ok
574,"v2_type:0,0",v2_type,0,,329476,330624,575,"lsd=1;jet=1,-1,1,0;lsd8=1,-1,1,0,1,-1,1",ok
574,"v3_oddpos:0,0,0",v3_oddpos,0,,329476,330624,575,"lsd=1;jet=1,-1,1,0;lsd8=1,-1,1,0,1,-1,1",ok
574,"v4_mod3:0,0,0,1",v4_mod3,0,,329476,330624,575,"lsd=1;jet=1,-1,1,0;lsd8=1,-1,1,0,1,-1,1",ok
574,"vB_border:0,0,1,1,0",vB_border,0,,329476,330624,575,"lsd=1;jet=1,-1,1,0;lsd8=1,-1,1,0,1,-1,1",ok
574,"vC_valuation:0,0,0,0",vC_valuation,0,,329476,330624,575,"lsd=1;jet=1,-1,1,0;lsd8=1,-1,1,0,1,-1,1",ok
575,v1_occupancy:0,v1_occupancy,0,,330626,331774,575,"lsd=-1;jet=-1,0,1,0;lsd8=-1,0,1,0,1,-1,1",ok
575,"v2_type:1,0",v2_type,0,,330626,331774,575,"lsd=-1;jet=-1,0,1,0;lsd8=-1,0,1,0,1,-1,1",ok
575,"v3_oddpos:1,0,0",v3_oddpos,0,,330626,331774,575,"lsd=-1;jet=-1,0,1,0;lsd8=-1,0,1,0,1,-1,1",ok
575,"v4_mod3:1,0,0,2",v4_mod3,0,,330626,331774,575,"lsd=-1;jet=-1,0,1,0;lsd8=-1,0,1,0,1,-1,1",ok
575,"vB_border:1,0,-1,-1,0",vB_border,0,,330626,331774,575,"lsd=-1;jet=-1,0,1,0;lsd8=-1,0,1,0,1,-1,1",ok
575,"vC_valuation:1,6,1,0",vC_valuation,0,,330626,331774,575,"lsd=-1;jet=-1,0,1,0;lsd8=-1,0,1,0,1,-1,1",ok
576,v1_occupancy:0,v1_occupancy,0,,331776,332928,577,"lsd=0;jet=0,0,1,0;lsd8=0,0,1,0,1,-1,1",ok
576,"v2_type:0,0",v2_type,0,,331776,332928,577,"lsd=0;jet=0,0,1,0;lsd8=0,0,1,0,1,-1,1",ok
576,"v3_oddpos:0,0,0",v3_oddpos,0,,331776,332928,577,"lsd=0;jet=0,0,1,0;lsd8=0,0,1,0,1,-1,1",ok
576,"v4_mod3:0,0,0,0",v4_mod3,0,,331776,332928,577,"lsd=0;jet=0,0,1,0;lsd8=0,0,1,0,1,-1,1",ok
576,"vB_border:0,0,1,1,0",vB_border,0,,331776,332928,577,"lsd=0;jet=0,0,1,0;lsd8=0,0,1,0,1,-1,1",ok
576,"vC_valuation:0,0,0,0",vC_valuation,0,,331776,332928,577,"lsd=0;jet=0,0,1,0;lsd8=0,0,1,0,1,-1,1",ok
577,v1_occupancy:0,v1_occupancy,0,,332930,334082,577,"lsd=1;jet=1,0,1,0;lsd8=1,0,1,0,1,-1,1",ok
577,"v2_type:1,0",v2_type,0,,332930,334082,577,"lsd=1;jet=1,0,1,0;lsd8=1,0,1,0,1,-1,1",ok
577,"v3_oddpos:1,0,0",v3_oddpos,0,,332930,334082,577,"lsd=1;jet=1,0,1,0;lsd8=1,0,1,0,1,-1,1",ok
577,"v4_mod3:1,0,0,1",v4_mod3,0,,332930,334082,577,"lsd=1;jet=1,0,1,0;lsd8=1,0,1,0,1,-1,1",ok
577,"vB_border:1,0,-1,-1,1",vB_border,0,,332930,334082,577,"lsd=1;jet=1,0,1,0;lsd8=1,0,1,0,1,-1,1",ok
577,"vC_valuation:6,1,1,0",vC_valuation,0,,332930,334082,577,"lsd=1;jet=1,0,1,0;lsd8=1,0,1,0,1,-1,1",ok
