root,parent,child,inverse_letter,even_remainder,child_minus_parent,mod3_class,depth,validation_status
3954,3954,15642024,E,7908,15638070,0,1,ok
3955,3955,15642026,E,1,15638071,1,1,ok
3955,3955,15649934,E,7909,15645979,1,1,ok
3956,3956,15649936,E,0,15645980,2,1,ok
3956,3956,15657848,E,7912,15653892,2,1,ok
3957,3957,15657850,E,1,15653893,0,1,ok
3957,3957,15665762,E,7913,15661805,0,1,ok
3958,3958,15665764,E,0,15661806,1,1,ok
3958,3958,15673680,E,7916,15669722,1,1,ok
3959,3959,15673682,E,1,15669723,2,1,ok
3959,3959,15681598,E,7917,15677639,2,1,ok
3960,3960,15681600,E,0,15677640,0,1,ok
3960,3960,15689520,E,7920,15685560,0,1,ok
3961,3961,15689522,E,1,15685561,1,1,ok
3961,3961,15697442,E,7921,15693481,1,1,ok
3962,3962,15697444,E,0,15693482,2,1,ok
3962,3962,15705368,E,7924,15701406,2,1,ok
3963,3963,15705370,E,1,15701407,0,1,ok
3963,3963,15713294,E,7925,15709331,0,1,ok
3964,3964,15713296,E,0,15709332,1,1,ok
3964,3964,15721224,E,7928,15717260,1,1,ok
3965,3965,15721226,E,1,15717261,2,1,ok
3965,3965,15729154,E,7929,15725189,2,1,ok
3966,3966,15729156,E,0,15725190,0,1,ok
3966,3966,15737088,E,7932,15733122,0,1,ok
3967,3967,15737090,E,1,15733123,1,1,ok
3967,3967,15745022,E,7933,15741055,1,1,ok
3968,3968,15745024,E,0,15741056,2,1,ok
3968,3968,15752960,E,7936,15748992,2,1,ok
3969,3969,15752962,E,1,15748993,0,1,ok
3969,3969,15760898,E,7937,15756929,0,1,ok
3970,3970,15760900,E,0,15756930,1,1,ok
3970,3970,15768840,E,7940,15764870,1,1,ok
3971,3971,15768842,E,1,15764871,2,1,ok
3971,3971,15776782,E,7941,15772811,2,1,ok
3972,3972,15776784,E,0,15772812,0,1,ok
3972,3972,15784728,E,7944,15780756,0,1,ok
3973,3973,15784730,E,1,15780757,1,1,ok
3973,3973,15792674,E,7945,15788701,1,1,ok
3974,3974,15792676,E,0,15788702,2,1,ok
3974,3974,15800624,E,7948,15796650,2,1,ok
3975,3975,15800626,E,1,15796651,0,1,ok
3975,3975,15808574,E,7949,15804599,0,1,ok
3976,3976,15808576,E,0,15804600,1,1,ok
3976,3976,15816528,E,7952,15812552,1,1,ok
3976,3976,251,O,,-3725,1,1,ok
3977,3977,15816530,E,1,15812553,2,1,ok
3977,3977,15824482,E,7953,15820505,2,1,ok
3978,3978,15824484,E,0,15820506,0,1,ok
3978,3978,15832440,E,7956,15828462,0,1,ok
3979,3979,15832442,E,1,15828463,1,1,ok
3979,3979,15840398,E,7957,15836419,1,1,ok
3980,3980,15840400,E,0,15836420,2,1,ok
3980,3980,15848360,E,7960,15844380,2,1,ok
3981,3981,15848362,E,1,15844381,0,1,ok
3981,3981,15856322,E,7961,15852341,0,1,ok
3982,3982,15856324,E,0,15852342,1,1,ok
3982,3982,15864288,E,7964,15860306,1,1,ok
3983,3983,15864290,E,1,15860307,2,1,ok
3983,3983,15872254,E,7965,15868271,2,1,ok
3984,3984,15872256,E,0,15868272,0,1,ok
3984,3984,15880224,E,7968,15876240,0,1,ok
3985,3985,15880226,E,1,15876241,1,1,ok
3985,3985,15888194,E,7969,15884209,1,1,ok
3986,3986,15888196,E,0,15884210,2,1,ok
3986,3986,15896168,E,7972,15892182,2,1,ok
3987,3987,15896170,E,1,15892183,0,1,ok
3987,3987,15904142,E,7973,15900155,0,1,ok
3988,3988,15904144,E,0,15900156,1,1,ok
3988,3988,15912120,E,7976,15908132,1,1,ok
3989,3989,15912122,E,1,15908133,2,1,ok
3989,3989,15920098,E,7977,15916109,2,1,ok
3990,3990,15920100,E,0,15916110,0,1,ok
3990,3990,15928080,E,7980,15924090,0,1,ok
3991,3991,15928082,E,1,15924091,1,1,ok
3991,3991,15936062,E,7981,15932071,1,1,ok
3992,3992,15936064,E,0,15932072,2,1,ok
3992,3992,15944048,E,7984,15940056,2,1,ok
3993,3993,15944050,E,1,15940057,0,1,ok
3993,3993,15952034,E,7985,15948041,0,1,ok
3994,3994,15952036,E,0,15948042,1,1,ok
3994,3994,15960024,E,7988,15956030,1,1,ok
3995,3995,15960026,E,1,15956031,2,1,ok
3995,3995,15968014,E,7989,15964019,2,1,ok
3996,3996,15968016,E,0,15964020,0,1,ok
3996,3996,15976008,E,7992,15972012,0,1,ok
3997,3997,15976010,E,1,15972013,1,1,ok
3997,3997,15984002,E,7993,15980005,1,1,ok
3998,3998,15984004,E,0,15980006,2,1,ok
3998,3998,15992000,E,7996,15988002,2,1,ok
3999,3999,15992002,E,1,15988003,0,1,ok
3999,3999,15999998,E,7997,15995999,0,1,ok
4000,4000,16000000,E,0,15996000,1,1,ok
4000,4000,16008000,E,8000,16004000,1,1,ok
1,1,2,E,1,1,1,1,ok
1,2,4,E,0,2,2,2,ok
1,2,8,E,4,6,2,2,ok
1,4,16,E,0,12,1,3,ok
1,4,24,E,8,20,1,3,ok
1,6,36,E,0,30,0,3,ok
1,6,48,E,12,42,0,3,ok
1,8,64,E,0,56,2,3,ok
1,8,80,E,16,72,2,3,ok
1,16,256,E,0,240,1,4,ok
1,16,288,E,32,272,1,4,ok
1,18,7,O,,-11,0,4,ok
1,18,324,E,0,306,0,4,ok
1,18,360,E,36,342,0,4,ok
1,20,400,E,0,380,2,4,ok
1,20,440,E,40,420,2,4,ok
1,22,484,E,0,462,1,4,ok
1,22,528,E,44,506,1,4,ok
1,24,576,E,0,552,0,4,ok
1,24,624,E,48,600,0,4,ok
1,36,11,O,,-25,0,4,ok
1,36,1296,E,0,1260,0,4,ok
1,36,1368,E,72,1332,0,4,ok
1,38,1444,E,0,1406,2,4,ok
1,38,1520,E,76,1482,2,4,ok
1,40,1600,E,0,1560,1,4,ok
1,40,1680,E,80,1640,1,4,ok
1,42,1764,E,0,1722,0,4,ok
1,42,1848,E,84,1806,0,4,ok
1,44,1936,E,0,1892,2,4,ok
1,44,2024,E,88,1980,2,4,ok
1,46,13,O,,-33,1,4,ok
1,46,2116,E,0,2070,1,4,ok
1,46,2208,E,92,2162,1,4,ok
1,48,2304,E,0,2256,0,4,ok
1,48,2400,E,96,2352,0,4,ok
1,64,4096,E,0,4032,1,4,ok
1,64,4224,E,128,4160,1,4,ok
1,66,4356,E,0,4290,0,4,ok
1,66,4488,E,132,4422,0,4,ok
1,68,4624,E,0,4556,2,4,ok
1,68,4760,E,136,4692,2,4,ok
1,70,17,O,,-53,1,4,ok
1,70,4900,E,0,4830,1,4,ok
1,70,5040,E,140,4970,1,4,ok
1,72,5184,E,0,5112,0,4,ok
1,72,5328,E,144,5256,0,4,ok
1,74,5476,E,0,5402,2,4,ok
1,74,5624,E,148,5550,2,4,ok
1,76,5776,E,0,5700,1,4,ok
1,76,5928,E,152,5852,1,4,ok
1,78,6084,E,0,6006,0,4,ok
1,78,6240,E,156,6162,0,4,ok
1,80,6400,E,0,6320,2,4,ok
1,80,6560,E,160,6480,2,4,ok
1,256,65536,E,0,65280,1,5,ok
1,256,66048,E,512,65792,1,5,ok
1,258,66564,E,0,66306,0,5,ok
1,258,67080,E,516,66822,0,5,ok
1,260,67600,E,0,67340,2,5,ok
1,260,68120,E,520,67860,2,5,ok
1,262,41,O,,-221,1,5,ok
1,262,68644,E,0,68382,1,5,ok
1,262,69168,E,524,68906,1,5,ok
1,264,69696,E,0,69432,0,5,ok
1,264,70224,E,528,69960,0,5,ok
1,266,70756,E,0,70490,2,5,ok
1,266,71288,E,532,71022,2,5,ok
1,268,71824,E,0,71556,1,5,ok
1,268,72360,E,536,72092,1,5,ok
1,270,72900,E,0,72630,0,5,ok
1,270,73440,E,540,73170,0,5,ok
1,272,73984,E,0,73712,2,5,ok
1,272,74528,E,544,74256,2,5,ok
1,274,75076,E,0,74802,1,5,ok
1,274,75624,E,548,75350,1,5,ok
1,276,76176,E,0,75900,0,5,ok
1,276,76728,E,552,76452,0,5,ok
1,278,77284,E,0,77006,2,5,ok
1,278,77840,E,556,77562,2,5,ok
1,280,78400,E,0,78120,1,5,ok
1,280,78960,E,560,78680,1,5,ok
1,282,79524,E,0,79242,0,5,ok
1,282,80088,E,564,79806,0,5,ok
1,284,80656,E,0,80372,2,5,ok
1,284,81224,E,568,80940,2,5,ok
1,286,81796,E,0,81510,1,5,ok
1,286,82368,E,572,82082,1,5,ok
1,288,82944,E,0,82656,0,5,ok
1,288,83520,E,576,83232,0,5,ok
1,7,50,E,1,43,1,5,ok
1,7,62,E,13,55,1,5,ok
1,324,104976,E,0,104652,0,5,ok
1,324,105624,E,648,105300,0,5,ok
1,326,106276,E,0,105950,2,5,ok
1,326,106928,E,652,106602,2,5,ok
1,328,107584,E,0,107256,1,5,ok
1,328,108240,E,656,107912,1,5,ok
1,330,108900,E,0,108570,0,5,ok
1,330,109560,E,660,109230,0,5,ok
1,332,110224,E,0,109892,2,5,ok
1,332,110888,E,664,110556,2,5,ok
1,334,111556,E,0,111222,1,5,ok
1,334,112224,E,668,111890,1,5,ok
1,336,112896,E,0,112560,0,5,ok
1,336,113568,E,672,113232,0,5,ok
1,338,114244,E,0,113906,2,5,ok
1,338,114920,E,676,114582,2,5,ok
1,340,115600,E,0,115260,1,5,ok
1,340,116280,E,680,115940,1,5,ok
1,342,116964,E,0,116622,0,5,ok
1,342,117648,E,684,117306,0,5,ok
1,344,118336,E,0,117992,2,5,ok
1,344,119024,E,688,118680,2,5,ok
1,346,119716,E,0,119370,1,5,ok
1,346,120408,E,692,120062,1,5,ok
1,348,121104,E,0,120756,0,5,ok
1,348,121800,E,696,121452,0,5,ok
1,350,122500,E,0,122150,2,5,ok
1,350,123200,E,700,122850,2,5,ok
1,352,123904,E,0,123552,1,5,ok
1,352,124608,E,704,124256,1,5,ok
1,354,125316,E,0,124962,0,5,ok
1,354,126024,E,708,125670,0,5,ok
1,356,126736,E,0,126380,2,5,ok
1,356,127448,E,712,127092,2,5,ok
1,358,128164,E,0,127806,1,5,ok
1,358,128880,E,716,128522,1,5,ok
1,360,129600,E,0,129240,0,5,ok
1,360,130320,E,720,129960,0,5,ok
1,400,160000,E,0,159600,1,5,ok
1,400,160800,E,800,160400,1,5,ok
1,402,161604,E,0,161202,0,5,ok
1,402,162408,E,804,162006,0,5,ok
1,404,163216,E,0,162812,2,5,ok
1,404,164024,E,808,163620,2,5,ok
1,406,164836,E,0,164430,1,5,ok
1,406,165648,E,812,165242,1,5,ok
1,408,166464,E,0,166056,0,5,ok
1,408,167280,E,816,166872,0,5,ok
1,410,168100,E,0,167690,2,5,ok
1,410,168920,E,820,168510,2,5,ok
1,412,169744,E,0,169332,1,5,ok
1,412,170568,E,824,170156,1,5,ok
1,414,171396,E,0,170982,0,5,ok
1,414,172224,E,828,171810,0,5,ok
1,416,173056,E,0,172640,2,5,ok
1,416,173888,E,832,173472,2,5,ok
1,418,174724,E,0,174306,1,5,ok
1,418,175560,E,836,175142,1,5,ok
1,420,176400,E,0,175980,0,5,ok
1,420,177240,E,840,176820,0,5,ok
1,422,178084,E,0,177662,2,5,ok
1,422,178928,E,844,178506,2,5,ok
1,424,179776,E,0,179352,1,5,ok
1,424,180624,E,848,180200,1,5,ok
1,426,181476,E,0,181050,0,5,ok
1,426,182328,E,852,181902,0,5,ok
1,428,183184,E,0,182756,2,5,ok
1,428,184040,E,856,183612,2,5,ok
1,430,57,O,,-373,1,5,ok
1,430,184900,E,0,184470,1,5,ok
1,430,185760,E,860,185330,1,5,ok
1,432,186624,E,0,186192,0,5,ok
1,432,187488,E,864,187056,0,5,ok
1,434,188356,E,0,187922,2,5,ok
1,434,189224,E,868,188790,2,5,ok
1,436,190096,E,0,189660,1,5,ok
1,436,190968,E,872,190532,1,5,ok
1,438,191844,E,0,191406,0,5,ok
1,438,192720,E,876,192282,0,5,ok
1,440,193600,E,0,193160,2,5,ok
1,440,194480,E,880,194040,2,5,ok
1,484,234256,E,0,233772,1,5,ok
1,484,235224,E,968,234740,1,5,ok
1,486,236196,E,0,235710,0,5,ok
1,486,237168,E,972,236682,0,5,ok
1,488,238144,E,0,237656,2,5,ok
1,488,239120,E,976,238632,2,5,ok
1,490,240100,E,0,239610,1,5,ok
1,490,241080,E,980,240590,1,5,ok
1,492,242064,E,0,241572,0,5,ok
1,492,243048,E,984,242556,0,5,ok
1,494,244036,E,0,243542,2,5,ok
1,494,245024,E,988,244530,2,5,ok
1,496,246016,E,0,245520,1,5,ok
1,496,247008,E,992,246512,1,5,ok
1,498,248004,E,0,247506,0,5,ok
1,498,249000,E,996,248502,0,5,ok
1,500,63,O,,-437,2,5,ok
1,500,250000,E,0,249500,2,5,ok
1,500,251000,E,1000,250500,2,5,ok
1,502,252004,E,0,251502,1,5,ok
1,502,253008,E,1004,252506,1,5,ok
1,504,254016,E,0,253512,0,5,ok
1,504,255024,E,1008,254520,0,5,ok
1,506,256036,E,0,255530,2,5,ok
1,506,257048,E,1012,256542,2,5,ok
1,508,258064,E,0,257556,1,5,ok
1,508,259080,E,1016,258572,1,5,ok
1,510,260100,E,0,259590,0,5,ok
1,510,261120,E,1020,260610,0,5,ok
1,512,262144,E,0,261632,2,5,ok
1,512,263168,E,1024,262656,2,5,ok
1,514,264196,E,0,263682,1,5,ok
1,514,265224,E,1028,264710,1,5,ok
1,516,266256,E,0,265740,0,5,ok
1,516,267288,E,1032,266772,0,5,ok
1,518,268324,E,0,267806,2,5,ok
1,518,269360,E,1036,268842,2,5,ok
1,520,270400,E,0,269880,1,5,ok
1,520,271440,E,1040,270920,1,5,ok
1,522,272484,E,0,271962,0,5,ok
1,522,273528,E,1044,273006,0,5,ok
1,524,65,O,,-459,2,5,ok
1,524,274576,E,0,274052,2,5,ok
1,524,275624,E,1048,275100,2,5,ok
1,526,276676,E,0,276150,1,5,ok
1,526,277728,E,1052,277202,1,5,ok
1,528,278784,E,0,278256,0,5,ok
1,528,279840,E,1056,279312,0,5,ok
1,576,331776,E,0,331200,0,5,ok
1,576,332928,E,1152,332352,0,5,ok
1,578,334084,E,0,333506,2,5,ok
1,578,335240,E,1156,334662,2,5,ok
1,580,336400,E,0,335820,1,5,ok
1,580,337560,E,1160,336980,1,5,ok
1,582,338724,E,0,338142,0,5,ok
1,582,339888,E,1164,339306,0,5,ok
1,584,341056,E,0,340472,2,5,ok
1,584,342224,E,1168,341640,2,5,ok
1,586,343396,E,0,342810,1,5,ok
1,586,344568,E,1172,343982,1,5,ok
1,588,345744,E,0,345156,0,5,ok
1,588,346920,E,1176,346332,0,5,ok
1,590,348100,E,0,347510,2,5,ok
1,590,349280,E,1180,348690,2,5,ok
1,592,350464,E,0,349872,1,5,ok
1,592,351648,E,1184,351056,1,5,ok
1,594,352836,E,0,352242,0,5,ok
1,594,354024,E,1188,353430,0,5,ok
1,596,355216,E,0,354620,2,5,ok
1,596,356408,E,1192,355812,2,5,ok
1,598,71,O,,-527,1,5,ok
1,598,357604,E,0,357006,1,5,ok
1,598,358800,E,1196,358202,1,5,ok
1,600,360000,E,0,359400,0,5,ok
1,600,361200,E,1200,360600,0,5,ok
1,602,362404,E,0,361802,2,5,ok
1,602,363608,E,1204,363006,2,5,ok
1,604,364816,E,0,364212,1,5,ok
1,604,366024,E,1208,365420,1,5,ok
1,606,367236,E,0,366630,0,5,ok
1,606,368448,E,1212,367842,0,5,ok
1,608,369664,E,0,369056,2,5,ok
1,608,370880,E,1216,370272,2,5,ok
1,610,372100,E,0,371490,1,5,ok
1,610,373320,E,1220,372710,1,5,ok
1,612,374544,E,0,373932,0,5,ok
1,612,375768,E,1224,375156,0,5,ok
1,614,376996,E,0,376382,2,5,ok
1,614,378224,E,1228,377610,2,5,ok
1,616,379456,E,0,378840,1,5,ok
1,616,380688,E,1232,380072,1,5,ok
1,618,381924,E,0,381306,0,5,ok
1,618,383160,E,1236,382542,0,5,ok
1,620,384400,E,0,383780,2,5,ok
1,620,385640,E,1240,385020,2,5,ok
1,622,386884,E,0,386262,1,5,ok
1,622,388128,E,1244,387506,1,5,ok
1,624,389376,E,0,388752,0,5,ok
1,624,390624,E,1248,390000,0,5,ok
1,11,5,O,,-6,2,5,ok
1,11,122,E,1,111,2,5,ok
1,11,142,E,21,131,2,5,ok
1,1298,119,O,,-1179,2,5,ok
1,1364,123,O,,-1241,2,5,ok
1,1638,139,O,,-1499,0,5,ok
1,1674,141,O,,-1533,0,5,ok
1,1782,147,O,,-1635,0,5,ok
1,1818,149,O,,-1669,0,5,ok
1,2004,159,O,,-1845,0,5,ok
1,13,170,E,1,157,1,5,ok
1,13,194,E,25,181,1,5,ok
1,2158,167,O,,-1991,1,5,ok
1,2354,177,O,,-2177,2,5,ok
1,2394,179,O,,-2215,0,5,ok
1,4120,257,O,,-3863,1,5,ok
1,4168,259,O,,-3909,1,5,ok
1,4216,261,O,,-3955,1,5,ok
1,4362,267,O,,-4095,0,5,ok
1,4660,279,O,,-4381,1,5,ok
1,4710,281,O,,-4429,0,5,ok
1,4760,283,O,,-4477,2,5,ok
1,17,290,E,1,273,2,5,ok
1,17,322,E,33,305,2,5,ok
1,4964,291,O,,-4673,2,5,ok
1,5222,301,O,,-4921,2,5,ok
1,5274,303,O,,-4971,0,5,ok
1,5326,305,O,,-5021,1,5,ok
1,5484,311,O,,-5173,0,5,ok
1,5590,315,O,,-5275,1,5,ok
1,6186,337,O,,-5849,0,5,ok
1,6408,345,O,,-6063,0,5,ok
1,65626,1627,O,,-63999,1,6,ok
1,65868,1631,O,,-64237,0,6,ok
1,65990,1633,O,,-64357,2,6,ok
1,66718,1645,O,,-65073,1,6,ok
1,66840,1647,O,,-65193,0,6,ok
1,66962,1649,O,,-65313,2,6,ok
1,67694,1661,O,,-66033,2,6,ok
1,67816,1663,O,,-66153,1,6,ok
1,41,1682,E,1,1641,2,6,ok
1,41,1762,E,81,1721,2,6,ok
1,68798,1679,O,,-67119,2,6,ok
1,69044,1683,O,,-67361,2,6,ok
1,70030,1699,O,,-68331,1,6,ok
1,70154,1701,O,,-68453,2,6,ok
1,70774,1711,O,,-69063,1,6,ok
1,70898,1713,O,,-69185,2,6,ok
1,71022,1715,O,,-69307,0,6,ok
1,71146,1717,O,,-69429,1,6,ok
1,72018,1731,O,,-70287,0,6,ok
1,72268,1735,O,,-70533,1,6,ok
1,73270,1751,O,,-71519,1,6,ok
1,73396,1753,O,,-71643,1,6,ok
1,75288,1783,O,,-73505,0,6,ok
1,75414,1785,O,,-73629,0,6,ok
1,76176,1797,O,,-74379,0,6,ok
1,76558,1803,O,,-74755,1,6,ok
1,77324,1815,O,,-75509,2,6,ok
1,78734,1837,O,,-76897,2,6,ok
1,78862,1839,O,,-77023,1,6,ok
1,79636,1851,O,,-77785,1,6,ok
1,79894,1855,O,,-78039,1,6,ok
1,80670,1867,O,,-78803,0,6,ok
1,80800,1869,O,,-78931,1,6,ok
1,80930,1871,O,,-79059,2,6,ok
1,81060,1873,O,,-79187,0,6,ok
1,81840,1885,O,,-79955,0,6,ok
1,81970,1887,O,,-80083,1,6,ok
1,82100,1889,O,,-80211,2,6,ok
1,83146,1905,O,,-81241,1,6,ok
1,83408,1909,O,,-81499,2,6,ok
1,50,2500,E,0,2450,2,6,ok
1,50,2600,E,100,2550,2,6,ok
1,52,2704,E,0,2652,1,6,ok
1,52,2808,E,104,2756,1,6,ok
1,54,2916,E,0,2862,0,6,ok
1,54,3024,E,108,2970,0,6,ok
1,56,3136,E,0,3080,2,6,ok
1,56,3248,E,112,3192,2,6,ok
1,58,15,O,,-43,1,6,ok
1,58,3364,E,0,3306,1,6,ok
1,58,3480,E,116,3422,1,6,ok
1,60,3600,E,0,3540,0,6,ok
1,60,3720,E,120,3660,0,6,ok
1,62,3844,E,0,3782,2,6,ok
1,62,3968,E,124,3906,2,6,ok
1,105094,2227,O,,-102867,1,6,ok
1,105236,2229,O,,-103007,2,6,ok
1,106798,2251,O,,-104547,1,6,ok
1,107938,2267,O,,-105671,1,6,ok
1,108224,2271,O,,-105953,2,6,ok
1,108940,2281,O,,-106659,1,6,ok
1,109226,2285,O,,-106941,2,6,ok
1,109370,2287,O,,-107083,2,6,ok
1,110232,2299,O,,-107933,0,6,ok
1,110376,2301,O,,-108075,0,6,ok
1,110520,2303,O,,-108217,0,6,ok
1,110664,2305,O,,-108359,0,6,ok
1,110808,2307,O,,-108501,0,6,ok
1,111818,2321,O,,-109497,2,6,ok
1,111962,2323,O,,-109639,2,6,ok
1,112976,2337,O,,-110639,2,6,ok
1,113266,2341,O,,-110925,1,6,ok
1,114284,2355,O,,-111929,2,6,ok
1,116182,2381,O,,-113801,1,6,ok
1,117208,2395,O,,-114813,1,6,ok
1,117502,2399,O,,-115103,1,6,ok
1,118384,2411,O,,-115973,1,6,ok
1,118532,2413,O,,-116119,2,6,ok
1,118826,2417,O,,-116409,2,6,ok
1,118974,2419,O,,-116555,0,6,ok
1,119860,2431,O,,-117429,1,6,ok
1,120008,2433,O,,-117575,2,6,ok
1,120156,2435,O,,-117721,0,6,ok
1,120304,2437,O,,-117867,1,6,ok
1,121194,2449,O,,-118745,0,6,ok
1,121640,2455,O,,-119185,2,6,ok
1,121788,2457,O,,-119331,0,6,ok
1,122682,2469,O,,-120213,0,6,ok
1,122980,2473,O,,-120507,1,6,ok
1,124026,2487,O,,-121539,0,6,ok
1,125976,2513,O,,-123463,0,6,ok
1,127030,2527,O,,-124503,1,6,ok
1,127332,2531,O,,-124801,0,6,ok
1,128238,2543,O,,-125695,0,6,ok
1,128390,2545,O,,-125845,2,6,ok
1,128692,2549,O,,-126143,1,6,ok
1,128844,2551,O,,-126293,0,6,ok
1,129602,2561,O,,-127041,2,6,ok
1,129754,2563,O,,-127191,1,6,ok
1,129906,2565,O,,-127341,0,6,ok
1,130058,2567,O,,-127491,2,6,ok
1,130210,2569,O,,-127641,1,6,ok
1,160144,2949,O,,-157195,1,6,ok
1,160470,2953,O,,-157517,0,6,ok
1,160796,2957,O,,-157839,2,6,ok
1,161776,2969,O,,-158807,1,6,ok
1,163906,2995,O,,-160911,1,6,ok
1,164892,3007,O,,-161885,0,6,ok
1,165056,3009,O,,-162047,2,6,ok
1,165550,3015,O,,-162535,1,6,ok
1,166540,3027,O,,-163513,1,6,ok
1,166870,3031,O,,-163839,1,6,ok
1,167200,3035,O,,-164165,1,6,ok
1,168358,3049,O,,-165309,1,6,ok
1,168524,3051,O,,-165473,2,6,ok
1,168690,3053,O,,-165637,0,6,ok
1,168856,3055,O,,-165801,1,6,ok
1,170018,3069,O,,-166949,2,6,ok
1,170184,3071,O,,-167113,0,6,ok
1,170350,3073,O,,-167277,1,6,ok
1,170516,3075,O,,-167441,2,6,ok
1,171516,3087,O,,-168429,0,6,ok
1,171682,3089,O,,-168593,1,6,ok
1,172016,3093,O,,-168923,2,6,ok
1,173352,3109,O,,-170243,0,6,ok
1,173520,3111,O,,-170409,0,6,ok
1,173854,3115,O,,-170739,1,6,ok
1,174860,3127,O,,-171733,2,6,ok
1,175028,3129,O,,-171899,2,6,ok
1,175196,3131,O,,-172065,2,6,ok
1,175364,3133,O,,-172231,2,6,ok
1,175532,3135,O,,-172397,2,6,ok
1,176540,3147,O,,-173393,2,6,ok
1,177214,3155,O,,-174059,1,6,ok
1,178226,3167,O,,-175059,2,6,ok
1,178564,3171,O,,-175393,1,6,ok
1,178902,3175,O,,-175727,0,6,ok
1,180086,3189,O,,-176897,2,6,ok
1,180256,3191,O,,-177065,1,6,ok
1,183656,3231,O,,-180425,2,6,ok
1,183826,3233,O,,-180593,1,6,ok
1,57,3250,E,1,3193,0,6,ok
1,57,3362,E,113,3305,0,6,ok
1,185022,3247,O,,-181775,0,6,ok
1,185364,3251,O,,-182113,0,6,ok
1,185706,3255,O,,-182451,0,6,ok
1,186734,3267,O,,-183467,2,6,ok
1,187248,3273,O,,-183975,0,6,ok
1,187420,3275,O,,-184145,1,6,ok
1,190174,3307,O,,-186867,1,6,ok
1,190346,3309,O,,-187037,2,6,ok
1,190864,3315,O,,-187549,1,6,ok
1,192074,3329,O,,-188745,2,6,ok
1,192248,3331,O,,-188917,2,6,ok
1,192594,3335,O,,-189259,0,6,ok
1,193634,3347,O,,-190287,2,6,ok
1,193808,3349,O,,-190459,2,6,ok
1,193982,3351,O,,-190631,2,6,ok
1,234340,3801,O,,-230539,1,6,ok
1,234710,3805,O,,-230905,2,6,ok
1,235080,3809,O,,-231271,0,6,ok
1,236748,3827,O,,-232921,0,6,ok
1,236934,3829,O,,-233105,0,6,ok
1,237120,3831,O,,-233289,0,6,ok
1,240470,3867,O,,-236603,2,6,ok
1,240656,3869,O,,-236787,2,6,ok
1,241030,3873,O,,-237157,1,6,ok
1,242338,3887,O,,-238451,1,6,ok
1,242712,3891,O,,-238821,0,6,ok
1,244210,3907,O,,-240303,1,6,ok
1,244398,3909,O,,-240489,0,6,ok
1,244586,3911,O,,-240675,2,6,ok
1,246088,3927,O,,-242161,1,6,ok
1,246276,3929,O,,-242347,0,6,ok
1,246464,3931,O,,-242533,2,6,ok
1,246652,3933,O,,-242719,1,6,ok
1,246840,3935,O,,-242905,0,6,ok
1,248536,3953,O,,-244583,1,6,ok
1,63,3970,E,1,3907,0,6,ok
1,63,4094,E,125,4031,0,6,ok
1,250236,3971,O,,-246265,0,6,ok
1,250614,3975,O,,-246639,0,6,ok
1,250992,3979,O,,-247013,0,6,ok
1,252128,3991,O,,-248137,2,6,ok
1,252318,3993,O,,-248325,0,6,ok
1,252508,3995,O,,-248513,1,6,ok
1,254026,4011,O,,-250015,1,6,ok
1,254216,4013,O,,-250203,2,6,ok
1,254406,4015,O,,-250391,0,6,ok
1,254596,4017,O,,-250579,1,6,ok
1,254786,4019,O,,-250767,2,6,ok
1,256500,4037,O,,-252463,0,6,ok
1,258408,4057,O,,-254351,0,6,ok
1,258600,4059,O,,-254541,0,6,ok
1,258982,4063,O,,-254919,1,6,ok
1,260130,4075,O,,-256055,0,6,ok
1,260322,4077,O,,-256245,0,6,ok
1,260896,4083,O,,-256813,1,6,ok
1,261088,4085,O,,-257003,1,6,ok
1,262240,4097,O,,-258143,1,6,ok
1,262432,4099,O,,-258333,1,6,ok
1,262624,4101,O,,-258523,1,6,ok
1,262816,4103,O,,-258713,1,6,ok
1,263008,4105,O,,-258903,1,6,ok
1,264740,4123,O,,-260617,2,6,ok
1,264932,4125,O,,-260807,2,6,ok
1,266282,4139,O,,-262143,2,6,ok
1,266668,4143,O,,-262525,1,6,ok
1,266862,4145,O,,-262717,0,6,ok
1,267248,4149,O,,-263099,2,6,ok
1,268408,4161,O,,-264247,1,6,ok
1,268602,4163,O,,-264439,0,6,ok
1,270540,4183,O,,-266357,0,6,ok
1,270734,4185,O,,-266549,2,6,ok
1,270928,4187,O,,-266741,1,6,ok
1,271122,4189,O,,-266933,0,6,ok
1,271316,4191,O,,-267125,2,6,ok
1,273066,4209,O,,-268857,0,6,ok
1,65,4226,E,1,4161,2,6,ok
1,65,4354,E,129,4289,2,6,ok
1,274820,4227,O,,-270593,2,6,ok
1,275210,4231,O,,-270979,2,6,ok
1,275600,4235,O,,-271365,2,6,ok
1,276772,4247,O,,-272525,1,6,ok
1,276968,4249,O,,-272719,2,6,ok
1,278926,4269,O,,-274657,1,6,ok
1,279122,4271,O,,-274851,2,6,ok
1,279318,4273,O,,-275045,0,6,ok
1,279514,4275,O,,-275239,1,6,ok
1,279710,4277,O,,-275433,2,6,ok
1,331826,4793,O,,-327033,2,6,ok
1,332034,4795,O,,-327239,0,6,ok
1,332242,4797,O,,-327445,1,6,ok
1,334322,4817,O,,-329505,2,6,ok
1,334530,4819,O,,-329711,0,6,ok
1,334738,4821,O,,-329917,1,6,ok
1,334946,4823,O,,-330123,2,6,ok
1,336406,4837,O,,-331569,1,6,ok
