m,c_m,lower_n,upper_n,odd_count,even_count,exact_status
6713,0,,,0,0,ODD_CELL_UNIQUE
6714,0,,,0,0,ODD_CELL_UNIQUE
6715,0,,,0,0,ODD_CELL_UNIQUE
6716,0,356,356,0,1,ODD_CELL_UNIQUE
6717,0,,,0,0,ODD_CELL_UNIQUE
6718,0,,,0,0,ODD_CELL_UNIQUE
6719,0,,,0,0,ODD_CELL_UNIQUE
6720,0,,,0,0,ODD_CELL_UNIQUE
6721,0,,,0,0,ODD_CELL_UNIQUE
6722,0,,,0,0,ODD_CELL_UNIQUE
6723,0,,,0,0,ODD_CELL_UNIQUE
6724,0,,,0,0,ODD_CELL_UNIQUE
6725,0,,,0,0,ODD_CELL_UNIQUE
6726,0,,,0,0,ODD_CELL_UNIQUE
6727,0,,,0,0,ODD_CELL_UNIQUE
6728,0,,,0,0,ODD_CELL_UNIQUE
6729,0,,,0,0,ODD_CELL_UNIQUE
6730,0,,,0,0,ODD_CELL_UNIQUE
6731,0,,,0,0,ODD_CELL_UNIQUE
6732,0,,,0,0,ODD_CELL_UNIQUE
6733,0,,,0,0,ODD_CELL_UNIQUE
6734,0,,,0,0,ODD_CELL_UNIQUE
6735,0,,,0,0,ODD_CELL_UNIQUE
6736,0,,,0,0,ODD_CELL_UNIQUE
6737,0,,,0,0,ODD_CELL_UNIQUE
6738,0,,,0,0,ODD_CELL_UNIQUE
6739,0,,,0,0,ODD_CELL_UNIQUE
6740,0,,,0,0,ODD_CELL_UNIQUE
6741,0,,,0,0,ODD_CELL_UNIQUE
6742,0,,,0,0,ODD_CELL_UNIQUE
6743,0,,,0,0,ODD_CELL_UNIQUE
6744,0,,,0,0,ODD_CELL_UNIQUE
6745,1,357,357,1,0,ODD_CELL_UNIQUE
6746,0,,,0,0,ODD_CELL_UNIQUE
6747,0,,,0,0,ODD_CELL_UNIQUE
6748,0,,,0,0,ODD_CELL_UNIQUE
6749,0,,,0,0,ODD_CELL_UNIQUE
6750,0,,,0,0,ODD_CELL_UNIQUE
6751,0,,,0,0,ODD_CELL_UNIQUE
6752,0,,,0,0,ODD_CELL_UNIQUE
6753,0,,,0,0,ODD_CELL_UNIQUE
6754,0,,,0,0,ODD_CELL_UNIQUE
6755,0,,,0,0,ODD_CELL_UNIQUE
6756,0,,,0,0,ODD_CELL_UNIQUE
6757,0,,,0,0,ODD_CELL_UNIQUE
6758,0,,,0,0,ODD_CELL_UNIQUE
6759,0,,,0,0,ODD_CELL_UNIQUE
6760,0,,,0,0,ODD_CELL_UNIQUE
6761,0,,,0,0,ODD_CELL_UNIQUE
6762,0,,,0,0,ODD_CELL_UNIQUE
6763,0,,,0,0,ODD_CELL_UNIQUE
6764,0,,,0,0,ODD_CELL_UNIQUE
6765,0,,,0,0,ODD_CELL_UNIQUE
6766,0,,,0,0,ODD_CELL_UNIQUE
6767,0,,,0,0,ODD_CELL_UNIQUE
6768,0,,,0,0,ODD_CELL_UNIQUE
6769,0,,,0,0,ODD_CELL_UNIQUE
6770,0,,,0,0,ODD_CELL_UNIQUE
6771,0,,,0,0,ODD_CELL_UNIQUE
6772,0,,,0,0,ODD_CELL_UNIQUE
6773,0,358,358,0,1,ODD_CELL_UNIQUE
6774,0,,,0,0,ODD_CELL_UNIQUE
6775,0,,,0,0,ODD_CELL_UNIQUE
6776,0,,,0,0,ODD_CELL_UNIQUE
6777,0,,,0,0,ODD_CELL_UNIQUE
6778,0,,,0,0,ODD_CELL_UNIQUE
6779,0,,,0,0,ODD_CELL_UNIQUE
6780,0,,,0,0,ODD_CELL_UNIQUE
6781,0,,,0,0,ODD_CELL_UNIQUE
6782,0,,,0,0,ODD_CELL_UNIQUE
6783,0,,,0,0,ODD_CELL_UNIQUE
6784,0,,,0,0,ODD_CELL_UNIQUE
6785,0,,,0,0,ODD_CELL_UNIQUE
6786,0,,,0,0,ODD_CELL_UNIQUE
6787,0,,,0,0,ODD_CELL_UNIQUE
6788,0,,,0,0,ODD_CELL_UNIQUE
6789,0,,,0,0,ODD_CELL_UNIQUE
6790,0,,,0,0,ODD_CELL_UNIQUE
6791,0,,,0,0,ODD_CELL_UNIQUE
6792,0,,,0,0,ODD_CELL_UNIQUE
6793,0,,,0,0,ODD_CELL_UNIQUE
6794,0,,,0,0,ODD_CELL_UNIQUE
6795,0,,,0,0,ODD_CELL_UNIQUE
6796,0,,,0,0,ODD_CELL_UNIQUE
6797,0,,,0,0,ODD_CELL_UNIQUE
6798,0,,,0,0,ODD_CELL_UNIQUE
6799,0,,,0,0,ODD_CELL_UNIQUE
6800,0,,,0,0,ODD_CELL_UNIQUE
6801,0,,,0,0,ODD_CELL_UNIQUE
6802,1,359,359,1,0,ODD_CELL_UNIQUE
6803,0,,,0,0,ODD_CELL_UNIQUE
6804,0,,,0,0,ODD_CELL_UNIQUE
6805,0,,,0,0,ODD_CELL_UNIQUE
6806,0,,,0,0,ODD_CELL_UNIQUE
6807,0,,,0,0,ODD_CELL_UNIQUE
6808,0,,,0,0,ODD_CELL_UNIQUE
6809,0,,,0,0,ODD_CELL_UNIQUE
6810,0,,,0,0,ODD_CELL_UNIQUE
6811,0,,,0,0,ODD_CELL_UNIQUE
6812,0,,,0,0,ODD_CELL_UNIQUE
6813,0,,,0,0,ODD_CELL_UNIQUE
6814,0,,,0,0,ODD_CELL_UNIQUE
6815,0,,,0,0,ODD_CELL_UNIQUE
6816,0,,,0,0,ODD_CELL_UNIQUE
6817,0,,,0,0,ODD_CELL_UNIQUE
6818,0,,,0,0,ODD_CELL_UNIQUE
6819,0,,,0,0,ODD_CELL_UNIQUE
6820,0,,,0,0,ODD_CELL_UNIQUE
6821,0,,,0,0,ODD_CELL_UNIQUE
6822,0,,,0,0,ODD_CELL_UNIQUE
6823,0,,,0,0,ODD_CELL_UNIQUE
6824,0,,,0,0,ODD_CELL_UNIQUE
6825,0,,,0,0,ODD_CELL_UNIQUE
6826,0,,,0,0,ODD_CELL_UNIQUE
6827,0,,,0,0,ODD_CELL_UNIQUE
6828,0,,,0,0,ODD_CELL_UNIQUE
6829,0,,,0,0,ODD_CELL_UNIQUE
6830,0,360,360,0,1,ODD_CELL_UNIQUE
6831,0,,,0,0,ODD_CELL_UNIQUE
6832,0,,,0,0,ODD_CELL_UNIQUE
6833,0,,,0,0,ODD_CELL_UNIQUE
6834,0,,,0,0,ODD_CELL_UNIQUE
6835,0,,,0,0,ODD_CELL_UNIQUE
6836,0,,,0,0,ODD_CELL_UNIQUE
6837,0,,,0,0,ODD_CELL_UNIQUE
6838,0,,,0,0,ODD_CELL_UNIQUE
6839,0,,,0,0,ODD_CELL_UNIQUE
6840,0,,,0,0,ODD_CELL_UNIQUE
6841,0,,,0,0,ODD_CELL_UNIQUE
6842,0,,,0,0,ODD_CELL_UNIQUE
6843,0,,,0,0,ODD_CELL_UNIQUE
6844,0,,,0,0,ODD_CELL_UNIQUE
6845,0,,,0,0,ODD_CELL_UNIQUE
6846,0,,,0,0,ODD_CELL_UNIQUE
6847,0,,,0,0,ODD_CELL_UNIQUE
6848,0,,,0,0,ODD_CELL_UNIQUE
6849,0,,,0,0,ODD_CELL_UNIQUE
6850,0,,,0,0,ODD_CELL_UNIQUE
6851,0,,,0,0,ODD_CELL_UNIQUE
6852,0,,,0,0,ODD_CELL_UNIQUE
6853,0,,,0,0,ODD_CELL_UNIQUE
6854,0,,,0,0,ODD_CELL_UNIQUE
6855,0,,,0,0,ODD_CELL_UNIQUE
6856,0,,,0,0,ODD_CELL_UNIQUE
6857,0,,,0,0,ODD_CELL_UNIQUE
6858,0,,,0,0,ODD_CELL_UNIQUE
6859,1,361,361,1,0,ODD_CELL_UNIQUE
6860,0,,,0,0,ODD_CELL_UNIQUE
6861,0,,,0,0,ODD_CELL_UNIQUE
6862,0,,,0,0,ODD_CELL_UNIQUE
6863,0,,,0,0,ODD_CELL_UNIQUE
6864,0,,,0,0,ODD_CELL_UNIQUE
6865,0,,,0,0,ODD_CELL_UNIQUE
6866,0,,,0,0,ODD_CELL_UNIQUE
6867,0,,,0,0,ODD_CELL_UNIQUE
6868,0,,,0,0,ODD_CELL_UNIQUE
6869,0,,,0,0,ODD_CELL_UNIQUE
6870,0,,,0,0,ODD_CELL_UNIQUE
6871,0,,,0,0,ODD_CELL_UNIQUE
6872,0,,,0,0,ODD_CELL_UNIQUE
6873,0,,,0,0,ODD_CELL_UNIQUE
6874,0,,,0,0,ODD_CELL_UNIQUE
6875,0,,,0,0,ODD_CELL_UNIQUE
6876,0,,,0,0,ODD_CELL_UNIQUE
6877,0,,,0,0,ODD_CELL_UNIQUE
6878,0,,,0,0,ODD_CELL_UNIQUE
6879,0,,,0,0,ODD_CELL_UNIQUE
6880,0,,,0,0,ODD_CELL_UNIQUE
6881,0,,,0,0,ODD_CELL_UNIQUE
6882,0,,,0,0,ODD_CELL_UNIQUE
6883,0,,,0,0,ODD_CELL_UNIQUE
6884,0,,,0,0,ODD_CELL_UNIQUE
6885,0,,,0,0,ODD_CELL_UNIQUE
6886,0,,,0,0,ODD_CELL_UNIQUE
6887,0,362,362,0,1,ODD_CELL_UNIQUE
6888,0,,,0,0,ODD_CELL_UNIQUE
6889,0,,,0,0,ODD_CELL_UNIQUE
6890,0,,,0,0,ODD_CELL_UNIQUE
6891,0,,,0,0,ODD_CELL_UNIQUE
6892,0,,,0,0,ODD_CELL_UNIQUE
6893,0,,,0,0,ODD_CELL_UNIQUE
6894,0,,,0,0,ODD_CELL_UNIQUE
6895,0,,,0,0,ODD_CELL_UNIQUE
6896,0,,,0,0,ODD_CELL_UNIQUE
6897,0,,,0,0,ODD_CELL_UNIQUE
6898,0,,,0,0,ODD_CELL_UNIQUE
6899,0,,,0,0,ODD_CELL_UNIQUE
6900,0,,,0,0,ODD_CELL_UNIQUE
6901,0,,,0,0,ODD_CELL_UNIQUE
6902,0,,,0,0,ODD_CELL_UNIQUE
6903,0,,,0,0,ODD_CELL_UNIQUE
6904,0,,,0,0,ODD_CELL_UNIQUE
6905,0,,,0,0,ODD_CELL_UNIQUE
6906,0,,,0,0,ODD_CELL_UNIQUE
6907,0,,,0,0,ODD_CELL_UNIQUE
6908,0,,,0,0,ODD_CELL_UNIQUE
6909,0,,,0,0,ODD_CELL_UNIQUE
6910,0,,,0,0,ODD_CELL_UNIQUE
6911,0,,,0,0,ODD_CELL_UNIQUE
6912,0,,,0,0,ODD_CELL_UNIQUE
6913,0,,,0,0,ODD_CELL_UNIQUE
6914,0,,,0,0,ODD_CELL_UNIQUE
6915,0,,,0,0,ODD_CELL_UNIQUE
6916,1,363,363,1,0,ODD_CELL_UNIQUE
6917,0,,,0,0,ODD_CELL_UNIQUE
6918,0,,,0,0,ODD_CELL_UNIQUE
6919,0,,,0,0,ODD_CELL_UNIQUE
6920,0,,,0,0,ODD_CELL_UNIQUE
6921,0,,,0,0,ODD_CELL_UNIQUE
6922,0,,,0,0,ODD_CELL_UNIQUE
6923,0,,,0,0,ODD_CELL_UNIQUE
6924,0,,,0,0,ODD_CELL_UNIQUE
6925,0,,,0,0,ODD_CELL_UNIQUE
6926,0,,,0,0,ODD_CELL_UNIQUE
6927,0,,,0,0,ODD_CELL_UNIQUE
6928,0,,,0,0,ODD_CELL_UNIQUE
6929,0,,,0,0,ODD_CELL_UNIQUE
6930,0,,,0,0,ODD_CELL_UNIQUE
6931,0,,,0,0,ODD_CELL_UNIQUE
6932,0,,,0,0,ODD_CELL_UNIQUE
6933,0,,,0,0,ODD_CELL_UNIQUE
6934,0,,,0,0,ODD_CELL_UNIQUE
6935,0,,,0,0,ODD_CELL_UNIQUE
6936,0,,,0,0,ODD_CELL_UNIQUE
6937,0,,,0,0,ODD_CELL_UNIQUE
6938,0,,,0,0,ODD_CELL_UNIQUE
6939,0,,,0,0,ODD_CELL_UNIQUE
6940,0,,,0,0,ODD_CELL_UNIQUE
6941,0,,,0,0,ODD_CELL_UNIQUE
6942,0,,,0,0,ODD_CELL_UNIQUE
6943,0,,,0,0,ODD_CELL_UNIQUE
6944,0,364,364,0,1,ODD_CELL_UNIQUE
6945,0,,,0,0,ODD_CELL_UNIQUE
6946,0,,,0,0,ODD_CELL_UNIQUE
6947,0,,,0,0,ODD_CELL_UNIQUE
6948,0,,,0,0,ODD_CELL_UNIQUE
6949,0,,,0,0,ODD_CELL_UNIQUE
6950,0,,,0,0,ODD_CELL_UNIQUE
6951,0,,,0,0,ODD_CELL_UNIQUE
6952,0,,,0,0,ODD_CELL_UNIQUE
6953,0,,,0,0,ODD_CELL_UNIQUE
6954,0,,,0,0,ODD_CELL_UNIQUE
6955,0,,,0,0,ODD_CELL_UNIQUE
6956,0,,,0,0,ODD_CELL_UNIQUE
6957,0,,,0,0,ODD_CELL_UNIQUE
6958,0,,,0,0,ODD_CELL_UNIQUE
6959,0,,,0,0,ODD_CELL_UNIQUE
6960,0,,,0,0,ODD_CELL_UNIQUE
6961,0,,,0,0,ODD_CELL_UNIQUE
6962,0,,,0,0,ODD_CELL_UNIQUE
6963,0,,,0,0,ODD_CELL_UNIQUE
6964,0,,,0,0,ODD_CELL_UNIQUE
6965,0,,,0,0,ODD_CELL_UNIQUE
6966,0,,,0,0,ODD_CELL_UNIQUE
6967,0,,,0,0,ODD_CELL_UNIQUE
6968,0,,,0,0,ODD_CELL_UNIQUE
6969,0,,,0,0,ODD_CELL_UNIQUE
6970,0,,,0,0,ODD_CELL_UNIQUE
6971,0,,,0,0,ODD_CELL_UNIQUE
6972,0,,,0,0,ODD_CELL_UNIQUE
6973,1,365,365,1,0,ODD_CELL_UNIQUE
6974,0,,,0,0,ODD_CELL_UNIQUE
6975,0,,,0,0,ODD_CELL_UNIQUE
6976,0,,,0,0,ODD_CELL_UNIQUE
6977,0,,,0,0,ODD_CELL_UNIQUE
6978,0,,,0,0,ODD_CELL_UNIQUE
6979,0,,,0,0,ODD_CELL_UNIQUE
6980,0,,,0,0,ODD_CELL_UNIQUE
6981,0,,,0,0,ODD_CELL_UNIQUE
6982,0,,,0,0,ODD_CELL_UNIQUE
6983,0,,,0,0,ODD_CELL_UNIQUE
6984,0,,,0,0,ODD_CELL_UNIQUE
6985,0,,,0,0,ODD_CELL_UNIQUE
6986,0,,,0,0,ODD_CELL_UNIQUE
6987,0,,,0,0,ODD_CELL_UNIQUE
6988,0,,,0,0,ODD_CELL_UNIQUE
6989,0,,,0,0,ODD_CELL_UNIQUE
6990,0,,,0,0,ODD_CELL_UNIQUE
6991,0,,,0,0,ODD_CELL_UNIQUE
6992,0,,,0,0,ODD_CELL_UNIQUE
6993,0,,,0,0,ODD_CELL_UNIQUE
6994,0,,,0,0,ODD_CELL_UNIQUE
6995,0,,,0,0,ODD_CELL_UNIQUE
6996,0,,,0,0,ODD_CELL_UNIQUE
6997,0,,,0,0,ODD_CELL_UNIQUE
6998,0,,,0,0,ODD_CELL_UNIQUE
6999,0,,,0,0,ODD_CELL_UNIQUE
7000,0,,,0,0,ODD_CELL_UNIQUE
7001,0,366,366,0,1,ODD_CELL_UNIQUE
7002,0,,,0,0,ODD_CELL_UNIQUE
7003,0,,,0,0,ODD_CELL_UNIQUE
7004,0,,,0,0,ODD_CELL_UNIQUE
7005,0,,,0,0,ODD_CELL_UNIQUE
7006,0,,,0,0,ODD_CELL_UNIQUE
7007,0,,,0,0,ODD_CELL_UNIQUE
7008,0,,,0,0,ODD_CELL_UNIQUE
7009,0,,,0,0,ODD_CELL_UNIQUE
7010,0,,,0,0,ODD_CELL_UNIQUE
7011,0,,,0,0,ODD_CELL_UNIQUE
7012,0,,,0,0,ODD_CELL_UNIQUE
7013,0,,,0,0,ODD_CELL_UNIQUE
7014,0,,,0,0,ODD_CELL_UNIQUE
7015,0,,,0,0,ODD_CELL_UNIQUE
7016,0,,,0,0,ODD_CELL_UNIQUE
7017,0,,,0,0,ODD_CELL_UNIQUE
7018,0,,,0,0,ODD_CELL_UNIQUE
7019,0,,,0,0,ODD_CELL_UNIQUE
7020,0,,,0,0,ODD_CELL_UNIQUE
7021,0,,,0,0,ODD_CELL_UNIQUE
7022,0,,,0,0,ODD_CELL_UNIQUE
7023,0,,,0,0,ODD_CELL_UNIQUE
7024,0,,,0,0,ODD_CELL_UNIQUE
7025,0,,,0,0,ODD_CELL_UNIQUE
7026,0,,,0,0,ODD_CELL_UNIQUE
7027,0,,,0,0,ODD_CELL_UNIQUE
7028,0,,,0,0,ODD_CELL_UNIQUE
7029,0,,,0,0,ODD_CELL_UNIQUE
7030,1,367,367,1,0,ODD_CELL_UNIQUE
7031,0,,,0,0,ODD_CELL_UNIQUE
7032,0,,,0,0,ODD_CELL_UNIQUE
7033,0,,,0,0,ODD_CELL_UNIQUE
7034,0,,,0,0,ODD_CELL_UNIQUE
7035,0,,,0,0,ODD_CELL_UNIQUE
7036,0,,,0,0,ODD_CELL_UNIQUE
7037,0,,,0,0,ODD_CELL_UNIQUE
7038,0,,,0,0,ODD_CELL_UNIQUE
7039,0,,,0,0,ODD_CELL_UNIQUE
7040,0,,,0,0,ODD_CELL_UNIQUE
7041,0,,,0,0,ODD_CELL_UNIQUE
7042,0,,,0,0,ODD_CELL_UNIQUE
7043,0,,,0,0,ODD_CELL_UNIQUE
7044,0,,,0,0,ODD_CELL_UNIQUE
7045,0,,,0,0,ODD_CELL_UNIQUE
7046,0,,,0,0,ODD_CELL_UNIQUE
7047,0,,,0,0,ODD_CELL_UNIQUE
7048,0,,,0,0,ODD_CELL_UNIQUE
7049,0,,,0,0,ODD_CELL_UNIQUE
7050,0,,,0,0,ODD_CELL_UNIQUE
7051,0,,,0,0,ODD_CELL_UNIQUE
7052,0,,,0,0,ODD_CELL_UNIQUE
7053,0,,,0,0,ODD_CELL_UNIQUE
7054,0,,,0,0,ODD_CELL_UNIQUE
7055,0,,,0,0,ODD_CELL_UNIQUE
7056,0,,,0,0,ODD_CELL_UNIQUE
7057,0,,,0,0,ODD_CELL_UNIQUE
7058,0,,,0,0,ODD_CELL_UNIQUE
7059,0,368,368,0,1,ODD_CELL_UNIQUE
7060,0,,,0,0,ODD_CELL_UNIQUE
7061,0,,,0,0,ODD_CELL_UNIQUE
7062,0,,,0,0,ODD_CELL_UNIQUE
7063,0,,,0,0,ODD_CELL_UNIQUE
7064,0,,,0,0,ODD_CELL_UNIQUE
7065,0,,,0,0,ODD_CELL_UNIQUE
7066,0,,,0,0,ODD_CELL_UNIQUE
7067,0,,,0,0,ODD_CELL_UNIQUE
7068,0,,,0,0,ODD_CELL_UNIQUE
7069,0,,,0,0,ODD_CELL_UNIQUE
7070,0,,,0,0,ODD_CELL_UNIQUE
7071,0,,,0,0,ODD_CELL_UNIQUE
7072,0,,,0,0,ODD_CELL_UNIQUE
7073,0,,,0,0,ODD_CELL_UNIQUE
7074,0,,,0,0,ODD_CELL_UNIQUE
7075,0,,,0,0,ODD_CELL_UNIQUE
7076,0,,,0,0,ODD_CELL_UNIQUE
7077,0,,,0,0,ODD_CELL_UNIQUE
7078,0,,,0,0,ODD_CELL_UNIQUE
7079,0,,,0,0,ODD_CELL_UNIQUE
7080,0,,,0,0,ODD_CELL_UNIQUE
7081,0,,,0,0,ODD_CELL_UNIQUE
7082,0,,,0,0,ODD_CELL_UNIQUE
7083,0,,,0,0,ODD_CELL_UNIQUE
7084,0,,,0,0,ODD_CELL_UNIQUE
7085,0,,,0,0,ODD_CELL_UNIQUE
7086,0,,,0,0,ODD_CELL_UNIQUE
7087,0,,,0,0,ODD_CELL_UNIQUE
7088,1,369,369,1,0,ODD_CELL_UNIQUE
7089,0,,,0,0,ODD_CELL_UNIQUE
7090,0,,,0,0,ODD_CELL_UNIQUE
7091,0,,,0,0,ODD_CELL_UNIQUE
7092,0,,,0,0,ODD_CELL_UNIQUE
7093,0,,,0,0,ODD_CELL_UNIQUE
7094,0,,,0,0,ODD_CELL_UNIQUE
7095,0,,,0,0,ODD_CELL_UNIQUE
7096,0,,,0,0,ODD_CELL_UNIQUE
7097,0,,,0,0,ODD_CELL_UNIQUE
7098,0,,,0,0,ODD_CELL_UNIQUE
7099,0,,,0,0,ODD_CELL_UNIQUE
7100,0,,,0,0,ODD_CELL_UNIQUE
7101,0,,,0,0,ODD_CELL_UNIQUE
7102,0,,,0,0,ODD_CELL_UNIQUE
7103,0,,,0,0,ODD_CELL_UNIQUE
7104,0,,,0,0,ODD_CELL_UNIQUE
7105,0,,,0,0,ODD_CELL_UNIQUE
7106,0,,,0,0,ODD_CELL_UNIQUE
7107,0,,,0,0,ODD_CELL_UNIQUE
7108,0,,,0,0,ODD_CELL_UNIQUE
7109,0,,,0,0,ODD_CELL_UNIQUE
7110,0,,,0,0,ODD_CELL_UNIQUE
7111,0,,,0,0,ODD_CELL_UNIQUE
7112,0,,,0,0,ODD_CELL_UNIQUE
7113,0,,,0,0,ODD_CELL_UNIQUE
7114,0,,,0,0,ODD_CELL_UNIQUE
7115,0,,,0,0,ODD_CELL_UNIQUE
7116,0,,,0,0,ODD_CELL_UNIQUE
7117,0,370,370,0,1,ODD_CELL_UNIQUE
7118,0,,,0,0,ODD_CELL_UNIQUE
7119,0,,,0,0,ODD_CELL_UNIQUE
7120,0,,,0,0,ODD_CELL_UNIQUE
7121,0,,,0,0,ODD_CELL_UNIQUE
7122,0,,,0,0,ODD_CELL_UNIQUE
7123,0,,,0,0,ODD_CELL_UNIQUE
7124,0,,,0,0,ODD_CELL_UNIQUE
7125,0,,,0,0,ODD_CELL_UNIQUE
7126,0,,,0,0,ODD_CELL_UNIQUE
7127,0,,,0,0,ODD_CELL_UNIQUE
7128,0,,,0,0,ODD_CELL_UNIQUE
7129,0,,,0,0,ODD_CELL_UNIQUE
7130,0,,,0,0,ODD_CELL_UNIQUE
7131,0,,,0,0,ODD_CELL_UNIQUE
7132,0,,,0,0,ODD_CELL_UNIQUE
7133,0,,,0,0,ODD_CELL_UNIQUE
7134,0,,,0,0,ODD_CELL_UNIQUE
7135,0,,,0,0,ODD_CELL_UNIQUE
7136,0,,,0,0,ODD_CELL_UNIQUE
7137,0,,,0,0,ODD_CELL_UNIQUE
7138,0,,,0,0,ODD_CELL_UNIQUE
7139,0,,,0,0,ODD_CELL_UNIQUE
7140,0,,,0,0,ODD_CELL_UNIQUE
7141,0,,,0,0,ODD_CELL_UNIQUE
7142,0,,,0,0,ODD_CELL_UNIQUE
7143,0,,,0,0,ODD_CELL_UNIQUE
7144,0,,,0,0,ODD_CELL_UNIQUE
7145,1,371,371,1,0,ODD_CELL_UNIQUE
7146,0,,,0,0,ODD_CELL_UNIQUE
7147,0,,,0,0,ODD_CELL_UNIQUE
7148,0,,,0,0,ODD_CELL_UNIQUE
7149,0,,,0,0,ODD_CELL_UNIQUE
7150,0,,,0,0,ODD_CELL_UNIQUE
7151,0,,,0,0,ODD_CELL_UNIQUE
7152,0,,,0,0,ODD_CELL_UNIQUE
7153,0,,,0,0,ODD_CELL_UNIQUE
7154,0,,,0,0,ODD_CELL_UNIQUE
7155,0,,,0,0,ODD_CELL_UNIQUE
7156,0,,,0,0,ODD_CELL_UNIQUE
7157,0,,,0,0,ODD_CELL_UNIQUE
7158,0,,,0,0,ODD_CELL_UNIQUE
7159,0,,,0,0,ODD_CELL_UNIQUE
7160,0,,,0,0,ODD_CELL_UNIQUE
7161,0,,,0,0,ODD_CELL_UNIQUE
7162,0,,,0,0,ODD_CELL_UNIQUE
7163,0,,,0,0,ODD_CELL_UNIQUE
7164,0,,,0,0,ODD_CELL_UNIQUE
7165,0,,,0,0,ODD_CELL_UNIQUE
7166,0,,,0,0,ODD_CELL_UNIQUE
7167,0,,,0,0,ODD_CELL_UNIQUE
7168,0,,,0,0,ODD_CELL_UNIQUE
7169,0,,,0,0,ODD_CELL_UNIQUE
7170,0,,,0,0,ODD_CELL_UNIQUE
7171,0,,,0,0,ODD_CELL_UNIQUE
7172,0,,,0,0,ODD_CELL_UNIQUE
7173,0,,,0,0,ODD_CELL_UNIQUE
7174,0,372,372,0,1,ODD_CELL_UNIQUE
7175,0,,,0,0,ODD_CELL_UNIQUE
7176,0,,,0,0,ODD_CELL_UNIQUE
7177,0,,,0,0,ODD_CELL_UNIQUE
7178,0,,,0,0,ODD_CELL_UNIQUE
7179,0,,,0,0,ODD_CELL_UNIQUE
7180,0,,,0,0,ODD_CELL_UNIQUE
7181,0,,,0,0,ODD_CELL_UNIQUE
7182,0,,,0,0,ODD_CELL_UNIQUE
7183,0,,,0,0,ODD_CELL_UNIQUE
7184,0,,,0,0,ODD_CELL_UNIQUE
7185,0,,,0,0,ODD_CELL_UNIQUE
7186,0,,,0,0,ODD_CELL_UNIQUE
7187,0,,,0,0,ODD_CELL_UNIQUE
7188,0,,,0,0,ODD_CELL_UNIQUE
7189,0,,,0,0,ODD_CELL_UNIQUE
7190,0,,,0,0,ODD_CELL_UNIQUE
7191,0,,,0,0,ODD_CELL_UNIQUE
7192,0,,,0,0,ODD_CELL_UNIQUE
7193,0,,,0,0,ODD_CELL_UNIQUE
7194,0,,,0,0,ODD_CELL_UNIQUE
7195,0,,,0,0,ODD_CELL_UNIQUE
7196,0,,,0,0,ODD_CELL_UNIQUE
7197,0,,,0,0,ODD_CELL_UNIQUE
7198,0,,,0,0,ODD_CELL_UNIQUE
7199,0,,,0,0,ODD_CELL_UNIQUE
7200,0,,,0,0,ODD_CELL_UNIQUE
7201,0,,,0,0,ODD_CELL_UNIQUE
7202,0,,,0,0,ODD_CELL_UNIQUE
7203,1,373,373,1,0,ODD_CELL_UNIQUE
7204,0,,,0,0,ODD_CELL_UNIQUE
7205,0,,,0,0,ODD_CELL_UNIQUE
7206,0,,,0,0,ODD_CELL_UNIQUE
7207,0,,,0,0,ODD_CELL_UNIQUE
7208,0,,,0,0,ODD_CELL_UNIQUE
7209,0,,,0,0,ODD_CELL_UNIQUE
7210,0,,,0,0,ODD_CELL_UNIQUE
7211,0,,,0,0,ODD_CELL_UNIQUE
7212,0,,,0,0,ODD_CELL_UNIQUE
7213,0,,,0,0,ODD_CELL_UNIQUE
7214,0,,,0,0,ODD_CELL_UNIQUE
7215,0,,,0,0,ODD_CELL_UNIQUE
7216,0,,,0,0,ODD_CELL_UNIQUE
7217,0,,,0,0,ODD_CELL_UNIQUE
7218,0,,,0,0,ODD_CELL_UNIQUE
7219,0,,,0,0,ODD_CELL_UNIQUE
7220,0,,,0,0,ODD_CELL_UNIQUE
7221,0,,,0,0,ODD_CELL_UNIQUE
7222,0,,,0,0,ODD_CELL_UNIQUE
7223,0,,,0,0,ODD_CELL_UNIQUE
7224,0,,,0,0,ODD_CELL_UNIQUE
7225,0,,,0,0,ODD_CELL_UNIQUE
7226,0,,,0,0,ODD_CELL_UNIQUE
7227,0,,,0,0,ODD_CELL_UNIQUE
7228,0,,,0,0,ODD_CELL_UNIQUE
7229,0,,,0,0,ODD_CELL_UNIQUE
7230,0,,,0,0,ODD_CELL_UNIQUE
7231,0,,,0,0,ODD_CELL_UNIQUE
7232,0,374,374,0,1,ODD_CELL_UNIQUE
7233,0,,,0,0,ODD_CELL_UNIQUE
7234,0,,,0,0,ODD_CELL_UNIQUE
7235,0,,,0,0,ODD_CELL_UNIQUE
7236,0,,,0,0,ODD_CELL_UNIQUE
7237,0,,,0,0,ODD_CELL_UNIQUE
7238,0,,,0,0,ODD_CELL_UNIQUE
7239,0,,,0,0,ODD_CELL_UNIQUE
7240,0,,,0,0,ODD_CELL_UNIQUE
7241,0,,,0,0,ODD_CELL_UNIQUE
7242,0,,,0,0,ODD_CELL_UNIQUE
7243,0,,,0,0,ODD_CELL_UNIQUE
7244,0,,,0,0,ODD_CELL_UNIQUE
7245,0,,,0,0,ODD_CELL_UNIQUE
7246,0,,,0,0,ODD_CELL_UNIQUE
7247,0,,,0,0,ODD_CELL_UNIQUE
