log10_L,count,sup_rho,inf_rho,sup_c,sup_eta,grew,declined,witness
137,717,1.3335939808453645e+17,8.136986998242024e-135,1.1249999999999998,1.7792470991460549e+171,1,716,"{""n"":2164949,""L"":100043531357524026888083838264043837863287186994808679739631506247046545422955505525491838740704086424284111503860500713541454776930963569,""H"":178002162956201997972350285630141755514324673928752348105612481594955727147335156105447605007127545890967010204804030305079629623004432178881155783836245424156754864412049759746914927826414933184732374667816547016223223265886496351188661647331099340494861902025000892713404331339704599059494110180308238291358,""L_next"":13341745124090851030873809088077544124062473748065522998377789422622848817357978492977894625876730250468232322720583515857993261522000450324654106395008833,""r"":2,""rho"":1.3335939808453645e+17,""c"":1.1249999999999998,""eta"":1.7792470991460549e+171}"
138,794,3.16227392591356e-35,2.8259382714884787e-136,0.7500000000000001,3.1613218020007204e+69,0,794,"{""n"":2410525,""L"":1021571769030372915401779986882538338032806492534992321047976059943787154376429061748789031244072866929845828209994947716386906453069411147,""H"":1032531534134293036697718553987118690770706964828113626798045170519724530459643696007925595521128636462868060259229712554603749252050726713034230853261440748575643964647948207344841607694209221121242031793036,""L_next"":32133028710880850247697405067115600117203594517917621493533864273595034486519462628431637677825641173717,""r"":1,""rho"":3.1454499512432677e-35,""c"":0.7500000000000001,""eta"":1.0107283359193869e+69}"
139,837,1.777504184878136e-35,2.582035539035806e-137,0.7500000000000001,9.948801223190185e+69,0,837,"{""n"":386441,""L"":45028840181973265429917663296054858980747866808483898840271052111893330932600339567461740721004087644562917335662308828681614981902025838889,""H"":302159422187276130212161756881023868694980232355170193803702266473945636842462391827766515539571471878819441409243864179408419596700214469251157301717010415476469813376013545956299265585577547070239028852625076,""L_next"":549690296610078546702201491778521065610507999420032658616650744614523160550420575276879304739607586054673,""r"":1,""rho"":1.2207516213800688e-35,""c"":0.7500000000000001,""eta"":6.710353208436443e+69}"
140,549,9.987950166700928e-36,4.1377170968181753e-138,0.7500000000000001,3.145358992208868e+70,0,549,"{""n"":1234135,""L"":459320726170816582159023525169794040863313404763261632431114032507406681910236979578660559089013710045923822113033988114305644241613608573143,""H"":9844055739869566270225832653950845242608961263103472004812948659595904562206682480609889679610854772352646450527148478822093033433148444052369110315058079460479074605487969466891867631784581476431055360329948060,""L_next"":3137523822996339620020443627332618743513166762526557947247746468131556733974258257272394423409846309116597,""r"":1,""rho"":6.830790870581196e-36,""c"":0.7500000000000001,""eta"":2.1431769086354412e+70}"
141,412,5.5949576925538825e-36,7.037946013462487e-139,0.7500000000000001,9.977073250337409e+70,0,412,"{""n"":674045,""L"":6267144308273810614943076467558448284157391103233140017618101298878599510396859594361149079462944577590610161065910259333645431964835832541323,""H"":496140342848682829741577879542714129459357525175891071362302448908225566297801007095485227613160168532952134141631874196207751671718819041832958897241449619081090503569179676587700438690307272774036461521101638280,""L_next"":22274208018438788696809981996601328659517529775462442365961659006738662688654032278465232158131887526075651,""r"":1,""rho"":3.5541240033411454e-36,""c"":0.7500000000000001,""eta"":7.91652973737471e+70}"
142,358,3.1515493917267755e-36,2.977932698868977e-140,0.7500000000000001,3.1492702520700307e+71,0,358,"{""n"":89467,""L"":58737628387789774007540854361671608403906194685226716897493431714474770760330074141056034224879419343777393742526660715526713454738919850050257,""H"":14235561796819167726327951075727830595457794807777742192878278114720561927817670862456412055263363707725376397176577441521463936928179451590756582157570531789373384765608841521923231369275763530544486460283768675042,""L_next"":119312873558636444930184832073788048106668973513090644573816093544181478132416666884289737127587979601217343,""r"":1,""rho"":2.031285171592643e-36,""c"":0.7500000000000001,""eta"":2.423584708397661e+71}"
143,360,1.77753367231028e-36,2.9084306735367304e-141,0.7500000000000001,9.976355052263819e+71,0,360,"{""n"":3436859,""L"":185717874444385163834626518558765950303845077966353481541408393793992533009087340812199164168011879472365198915318667037908364408756392508198129,""H"":80035111946524864458307021062007332905865909865799982553561193481193595345653379521835162509639093012940538837714768593437516329726633818675710948674456649716446555740151237969248284342596879477849821675491011739214,""L_next"":282904775404242451006518115267319425984768150553786849777096369077102684648314495973912691873833122383740813,""r"":1,""rho"":1.5233039698015752e-36,""c"":0.7500000000000001,""eta"":4.309499674491056e+71}"
144,380,9.988314347484894e-37,2.7003024027861393e-142,0.7500000000000001,3.1619698049901285e+72,0,380,"{""n"":1284129,""L"":8623148799403860475143311172913273874837946718832487317730695198075514571342363845953177350381908606811235114040739350246566971062308212431677407,""H"":25322047574846338525524733679108221560105548807958897381172692740613402772384029072475821701635371870235759596822299116661319459806178972822033652586345431043722951311325191442696157663988088030453297514163981340146590,""L_next"":5032101705534809490723390743524370896071969936182357897904761538200767543547573681270371183483917652865737863,""r"":1,""rho"":5.835573318510625e-37,""c"":0.7500000000000001,""eta"":2.936519844885074e+72}"
145,419,5.616790330643414e-37,3.691135883944943e-143,0.7500000000000001,9.956162004009806e+72,0,419,"{""n"":4141505,""L"":11072589637545272661947485317886549027025616520136310549881930703465473451101917874463933575230697763206739557717305536700547159731983521423599067,""H"":36844596704986266017528171631851052761370290554378865573566209971408157037859435216832806584080048085410450720735211658901836265588059314117472523878769359375994040479112737182162372723589157690005175187392787425956698,""L_next"":6069975016833781501089540896414451129458785553313188384454247106006161052929346367690031496466646512345062433,""r"":1,""rho"":5.481983181469605e-37,""c"":0.7500000000000001,""eta"":3.3275500954223473e+72}"
146,461,3.1590243934463363e-37,5.0687181957868383e-144,0.7500000000000001,3.144172490039547e+73,0,461,"{""n"":2124651,""L"":128857157164840639854426288775192742405652670404040604037331456963706930886529188658100453241992051881384338485742214196379691119876975103142987951,""H"":1462725452914183610671245542660982190916247696506492148298303084428658336604882927197179709479807261134266366819459641205850822291352172772028839624807489245955360552722759386833542930501334461777233736800924991184857482,""L_next"":38245593901967107649848470913075425094502172549365399706785016620157284989125137675508393244818065728550805519,""r"":1,""rho"":2.968061281457684e-37,""c"":0.7500000000000001,""eta"":1.1351526644678268e+73}"
147,535,1.7691381091928112e-37,3.1578815130364162e-145,0.7500000000000001,9.997705362494317e+73,0,535,"{""n"":240101,""L"":1788969453344328054545055222957631396656660668524175603366517104450871642435970816241384871117539814911424870079880127138557989273171982774771895455,""H"":75666629225630474746944225112759988947183687203310561310884286319280057822730375259697177264626058667231333328832049607904847410684319062663563800100177753692194516898337152108522919813211732787634456121703893416078024146,""L_next"":275075679087829345572987263568621003956006943692861354611858415380777457550648858258546800639774487614400076603,""r"":1,""rho"":1.537620883205124e-37,""c"":0.7500000000000001,""eta"":4.229621086272774e+73}"
148,565,9.98131861240894e-38,5.439242507061064e-146,0.7500000000000001,3.157532074348458e+74,0,565,"{""n"":1059003,""L"":37154591782810730611889490477267357821761557645159101544462084671439939320307289553202737600030592727724038305032361674202944565759760621409239704557,""H"":7161743146279230774327166686755551775657893938609618656567956441881159072192687975488545551501292412429167660988681218207767109838957722557323240926336133794320064979192443614822526284846300657932225748768230139971903750810,""L_next"":2676143334404798052226320928382180692593425241444520430703936621161369369733943556949542256017389625614155387753,""r"":1,""rho"":7.202725708973861e-38,""c"":0.7500000000000001,""eta"":1.927552639561647e+74}"
149,595,5.602943697345351e-38,3.713740090002838e-147,0.7500000000000001,9.98800421648666e+74,0,595,"{""n"":289899,""L"":311013373795730872054160599532968555497997342076335856316111168201321799607363268120986994788157671650027654821557785488210000850555964122779246491827,""H"":173447720502657363905751012833066727226697401054094383140502700882938089990346303949599981122924836708664255643108392666561444507121016269212928239745303775278109250773026669233524971842601601648722381322289752105841551708058,""L_next"":13169955220222176742743004191021495218160595344345440985196022524267875671765533913267853416371172512022703892821,""r"":1,""rho"":4.234530193827618e-38,""c"":0.7500000000000001,""eta"":5.576857303138846e+74}"
150,396,3.139488080698602e-38,3.7760259423555805e-148,0.7500000000000001,3.1603259098077057e+75,0,396,"{""n"":1489417,""L"":1491673088229348866421257627806007100542517480812418097738829854410239787927787438669198609327758276755219738094903291529394438878317148391365075119405,""H"":1821841043216877083850417744251904942562178636844087711287006338997170981492317237202609144359608140455140649025665297819990761493196652489010361688864710121122411754544288452950053079942151939704617319938401105267409729266608,""L_next"":42683029920764494432238671922695840956669486865654330636367264229655392568861441885306309246874666942181135181409,""r"":1,""rho"":2.861419855166138e-38,""c"":0.7500000000000001,""eta"":1.2213406929392588e+75}"
151,438,1.7779763147092073e-38,5.003095284575019e-149,0.7500000000000001,9.985299991117417e+75,0,438,"{""n"":1372623,""L"":22283680112512638134743040930623165541511621328359015038260385245339985037645505232345828454850793693027215291295189315575591550117270165814624208664261,""H"":105191433411511642145020643518633352207647922070453500298755236264846078137178028396088879981107551166533638906912173862509489658945458798265243556246268357062253585954698106231026908321715729502368717680419256313793025956684568,""L_next"":324332288573789153264609059080969957831081786834083228111695593936421468228511164352334101662912935837143326372295,""r"":1,""rho"":1.455470043261263e-38,""c"":0.7500000000000001,""eta"":4.720559300815174e+75}"
152,402,9.985410458685053e-39,3.963505498015617e-150,0.7500000000000001,3.144665026750334e+76,0,402,"{""n"":196657,""L"":427543064571206225932984127096706185719856654971408192308775388591779493407289124957457271671294529060045025989486319880158318375808902131000991801626149,""H"":8840356905248459350657521519340142673002043727459062173489346290385598380764343377345792567798469323886349057586480059304133978991267563362648879052004594397118421032328208992628800438501388697569050274370894656470543339920021760,""L_next"":2973273768970570148607236342787501738462991605984625185012035048639091490937364609586540872292001305965594646012121,""r"":1,""rho"":6.954325810319345e-39,""c"":0.7500000000000001,""eta"":2.0677114512697516e+76}"
153,434,5.617443255245818e-39,4.9477935414440593e-151,0.7500000000000001,9.965312174540163e+76,0,434,"{""n"":830275,""L"":5928040317490368105872770385575785856574754696970432051253349747535698963589804485392118034151465633446387868521630487097965298810625133219016496364945227,""H"":456422161155601963142386864897036221684542347521513884004354171394479772965526252619160932215339109259382301898172373647436092919785290566288871380618302350555510076399759580648979868576115001049440449907595552339606205748312038088,""L_next"":21364038971027972807553115430494077290851253085477792485281475140414483595359402056791922003555222606482499073275743,""r"":1,""rho"":3.603895693488202e-39,""c"":0.7500000000000001,""eta"":7.699376804320183e+76}"
154,58,3.159655953221072e-39,3.610578938598644e-151,0.7500000000000001,1.1567884387695937e+77,0,58,"{""n"":4675521,""L"":10474151798903411725500423770421810516957315885946106958748615562086686143396542029794498799572135118859318525350608381178584439328021406375408185959267367,""H"":1071959297873107465675141321884722381769793824105418901714191863612795124085195228595753041882183037760513615732099754665009654437370534205241543423152977655570678931225801538030142259969551968589158911785696428804948097250224783168,""L_next"":32740789512061364853918150015065922364470712468395820656996921660762533173041879797313341105150815359112549049578207,""r"":1,""rho"":3.1258654772875404e-39,""c"":0.7500000000000001,""eta"":1.023433036348906e+77}"
